true_signal,true_background,signal,time
0.702,6.141,6.843,43.12
0.692,6.139,6.831,43.128
0.682,6.136,6.8180000000000005,43.136
0.672,6.133,6.805,43.144
0.663,6.131,6.7940000000000005,43.152
0.653,6.128,6.781000000000001,43.160000000000004
0.644,6.125,6.769,43.168
0.635,6.122,6.757,43.176
0.626,6.12,6.746,43.184
0.617,6.117,6.734,43.192
0.608,6.114,6.7219999999999995,43.2
0.599,6.112,6.711,43.208
0.59,6.109,6.699,43.216
0.582,6.106,6.688,43.224000000000004
0.573,6.103,6.676,43.232
0.565,6.101,6.666,43.24
0.557,6.098,6.655,43.248
0.549,6.095,6.644,43.256
0.541,6.093,6.634,43.264
0.533,6.09,6.623,43.272
0.525,6.087,6.612,43.28
0.517,6.085,6.602,43.288000000000004
0.51,6.082,6.592,43.296
0.502,6.079,6.5809999999999995,43.304
0.495,6.076,6.571,43.312
0.487,6.074,6.561,43.32
0.48,6.071,6.551,43.328
0.473,6.068,6.5409999999999995,43.336
0.466,6.066,6.532,43.344
0.459,6.063,6.521999999999999,43.352000000000004
0.452,6.06,6.512,43.36
0.445,6.058,6.503,43.368
0.439,6.055,6.494,43.376
0.432,6.052,6.484,43.384
0.426,6.049,6.4750000000000005,43.392
0.419,6.047,6.465999999999999,43.4
0.413,6.044,6.457,43.408
0.407,6.041,6.448,43.416000000000004
0.4,6.039,6.439,43.424
0.394,6.036,6.43,43.432
0.388,6.033,6.421,43.44
0.382,6.031,6.412999999999999,43.448
0.376,6.028,6.404,43.456
0.371,6.025,6.396000000000001,43.464
0.365,6.023,6.388,43.472
0.359,6.02,6.379,43.480000000000004
0.354,6.017,6.371,43.488
0.348,6.015,6.3629999999999995,43.496
0.343,6.012,6.3549999999999995,43.504
0.338,6.009,6.347,43.512
0.332,6.006,6.338,43.52
0.327,6.004,6.3309999999999995,43.528
0.322,6.001,6.323,43.536
0.317,5.998,6.315,43.544000000000004
0.312,5.996,6.308000000000001,43.552
0.307,5.993,6.300000000000001,43.56
0.302,5.99,6.292,43.568
0.298,5.988,6.2860000000000005,43.576
0.293,5.985,6.2780000000000005,43.584
0.288,5.982,6.2700000000000005,43.592
0.284,5.98,6.264,43.6
0.279,5.977,6.256,43.608000000000004
0.275,5.974,6.2490000000000006,43.616
0.27,5.972,6.242000000000001,43.624
0.266,5.969,6.235,43.632
0.262,5.966,6.228,43.64
0.258,5.964,6.222,43.648
0.253,5.961,6.214,43.656
0.249,5.958,6.207,43.664
0.245,5.956,6.2010000000000005,43.672000000000004
0.241,5.953,6.194,43.68
0.237,5.95,6.187,43.688
0.234,5.948,6.182,43.696
0.23,5.945,6.175000000000001,43.704
0.226,5.942,6.168,43.712
0.222,5.94,6.162000000000001,43.72
0.219,5.937,6.156000000000001,43.728
0.215,5.934,6.149,43.736000000000004
0.212,5.932,6.144,43.744
0.208,5.929,6.1370000000000005,43.752
0.205,5.926,6.131,43.76
0.201,5.924,6.125,43.768
0.198,5.921,6.119000000000001,43.776
0.195,5.918,6.113,43.784
0.192,5.916,6.1080000000000005,43.792
0.188,5.913,6.101,43.800000000000004
0.185,5.91,6.095,43.808
0.182,5.908,6.090000000000001,43.816
0.179,5.905,6.0840000000000005,43.824
0.176,5.902,6.078,43.832
0.173,5.9,6.073,43.84
0.17,5.897,6.067,43.848
0.167,5.894,6.061,43.856
0.165,5.892,6.057,43.864000000000004
0.162,5.889,6.051,43.872
0.159,5.886,6.045,43.88
0.156,5.884,6.04,43.888
0.154,5.881,6.035,43.896
0.151,5.878,6.029,43.904
0.149,5.876,6.025,43.912
0.146,5.873,6.019,43.92
0.144,5.87,6.014,43.928000000000004
0.141,5.868,6.009,43.936
0.139,5.865,6.0040000000000004,43.944
0.136,5.863,5.9990000000000006,43.952
0.134,5.86,5.994000000000001,43.96
0.132,5.857,5.989,43.968
0.129,5.855,5.984,43.976
0.127,5.852,5.979,43.984
0.125,5.849,5.974,43.992000000000004
0.123,5.847,5.970000000000001,44.0
0.121,5.844,5.965,44.008
0.119,5.841,5.96,44.016
0.117,5.839,5.956,44.024
0.115,5.836,5.9510000000000005,44.032000000000004
0.113,5.833,5.946000000000001,44.04
0.111,5.831,5.942,44.048
0.109,5.828,5.937,44.056
0.107,5.825,5.932,44.064
0.105,5.823,5.928000000000001,44.072
0.103,5.82,5.923,44.08
0.101,5.818,5.919,44.088
0.099,5.815,5.914000000000001,44.096000000000004
0.098,5.812,5.91,44.104
0.096,5.81,5.906,44.112
0.094,5.807,5.901000000000001,44.12
0.092,5.804,5.896,44.128
0.091,5.802,5.893,44.136
0.089,5.799,5.888000000000001,44.144
0.088,5.796,5.884,44.152
0.086,5.794,5.88,44.160000000000004
0.085,5.791,5.876,44.168
0.083,5.789,5.872,44.176
0.081,5.786,5.867,44.184
0.08,5.783,5.863,44.192
0.079,5.781,5.859999999999999,44.2
0.077,5.778,5.8549999999999995,44.208
0.076,5.775,5.851,44.216
0.074,5.773,5.8469999999999995,44.224000000000004
0.073,5.77,5.843,44.232
0.072,5.768,5.84,44.24
0.07,5.765,5.835,44.248
0.069,5.762,5.8309999999999995,44.256
0.068,5.76,5.827999999999999,44.264
0.067,5.757,5.824,44.272
0.065,5.754,5.819,44.28
0.064,5.752,5.816,44.288000000000004
0.063,5.749,5.811999999999999,44.296
0.062,5.747,5.809,44.304
0.061,5.744,5.805,44.312
0.06,5.741,5.800999999999999,44.32
0.058,5.739,5.797,44.328
0.057,5.736,5.793,44.336
0.056,5.733,5.789,44.344
0.055,5.731,5.786,44.352000000000004
0.054,5.728,5.782,44.36
0.053,5.726,5.779,44.368
0.052,5.723,5.7749999999999995,44.376
0.051,5.72,5.771,44.384
0.05,5.718,5.768,44.392
0.049,5.715,5.764,44.4
0.048,5.712,5.76,44.408
0.047,5.71,5.757,44.416000000000004
0.047,5.707,5.754,44.424
0.046,5.705,5.751,44.432
0.045,5.702,5.747,44.44
0.044,5.699,5.742999999999999,44.448
0.043,5.697,5.74,44.456
0.042,5.694,5.736,44.464
0.042,5.692,5.734,44.472
0.041,5.689,5.73,44.480000000000004
0.04,5.686,5.726,44.488
0.039,5.684,5.723,44.496
0.038,5.681,5.719,44.504
0.038,5.679,5.7170000000000005,44.512
0.037,5.676,5.713,44.52
0.036,5.673,5.709,44.528
0.036,5.671,5.707,44.536
0.035,5.668,5.703,44.544000000000004
0.034,5.666,5.7,44.552
0.034,5.663,5.697,44.56
0.033,5.66,5.6930000000000005,44.568
0.032,5.658,5.69,44.576
0.032,5.655,5.687,44.584
0.031,5.652,5.683,44.592
0.03,5.65,5.680000000000001,44.6
0.03,5.647,5.6770000000000005,44.608000000000004
0.029,5.645,5.6739999999999995,44.616
0.029,5.642,5.671,44.624
0.028,5.64,5.667999999999999,44.632
0.028,5.637,5.664999999999999,44.64
0.027,5.634,5.6610000000000005,44.648
0.026,5.632,5.6579999999999995,44.656
0.026,5.629,5.654999999999999,44.664
0.025,5.627,5.652,44.672000000000004
0.025,5.624,5.649,44.68
0.024,5.621,5.6450000000000005,44.688
0.024,5.619,5.643,44.696
0.023,5.616,5.638999999999999,44.704
0.023,5.614,5.637,44.712
0.023,5.611,5.6339999999999995,44.72
0.022,5.608,5.63,44.728
0.022,5.606,5.628,44.736000000000004
0.021,5.603,5.624,44.744
0.021,5.601,5.622,44.752
0.02,5.598,5.617999999999999,44.76
0.02,5.595,5.614999999999999,44.768
0.02,5.593,5.6129999999999995,44.776
0.019,5.59,5.609,44.784
0.019,5.588,5.607,44.792
0.018,5.585,5.603,44.800000000000004
0.018,5.583,5.601,44.808
0.018,5.58,5.598,44.816
0.017,5.577,5.594,44.824
0.017,5.575,5.5920000000000005,44.832
0.017,5.572,5.589,44.84
0.016,5.57,5.586,44.848
0.016,5.567,5.583,44.856
0.016,5.564,5.58,44.864000000000004
0.015,5.562,5.577,44.872
0.015,5.559,5.574,44.88
0.015,5.557,5.572,44.888
0.014,5.554,5.5680000000000005,44.896
0.014,5.552,5.566,44.904
0.014,5.549,5.563000000000001,44.912
0.013,5.546,5.559,44.92
0.013,5.544,5.5569999999999995,44.928000000000004
0.013,5.541,5.554,44.936
0.013,5.539,5.552,44.944
0.012,5.536,5.547999999999999,44.952
0.012,5.534,5.545999999999999,44.96
0.012,5.531,5.542999999999999,44.968
0.012,5.528,5.539999999999999,44.976
0.011,5.526,5.537,44.984
0.011,5.523,5.534,44.992000000000004
0.011,5.521,5.532,45.0
0.011,5.518,5.529,45.008
0.01,5.516,5.526,45.016
0.01,5.513,5.523,45.024
0.01,5.51,5.52,45.032000000000004
0.01,5.508,5.518,45.04
0.01,5.505,5.515,45.048
0.009,5.503,5.5120000000000005,45.056
0.009,5.5,5.509,45.064
0.009,5.498,5.507000000000001,45.072
0.009,5.495,5.5040000000000004,45.08
0.009,5.492,5.501,45.088
0.008,5.49,5.498,45.096000000000004
0.008,5.487,5.495,45.104
0.008,5.485,5.493,45.112
0.008,5.482,5.49,45.12
0.008,5.48,5.488,45.128
0.008,5.477,5.485,45.136
0.007,5.475,5.481999999999999,45.144
0.007,5.472,5.479,45.152
0.007,5.469,5.476,45.160000000000004
0.007,5.467,5.473999999999999,45.168
0.007,5.464,5.471,45.176
0.007,5.462,5.468999999999999,45.184
0.006,5.459,5.465,45.192
0.006,5.457,5.463,45.2
0.006,5.454,5.46,45.208
0.006,5.452,5.458,45.216
0.006,5.449,5.455,45.224000000000004
0.006,5.446,5.452,45.232
0.006,5.444,5.45,45.24
0.006,5.441,5.447,45.248
0.005,5.439,5.444,45.256
0.005,5.436,5.441,45.264
0.005,5.434,5.439,45.272
0.005,5.431,5.436,45.28
0.005,5.429,5.434,45.288000000000004
0.005,5.426,5.431,45.296
0.005,5.424,5.429,45.304
0.005,5.421,5.426,45.312
0.005,5.418,5.423,45.32
0.004,5.416,5.42,45.328
0.004,5.413,5.417,45.336
0.004,5.411,5.414999999999999,45.344
0.004,5.408,5.412,45.352000000000004
0.004,5.406,5.409999999999999,45.36
0.004,5.403,5.406999999999999,45.368
0.004,5.401,5.404999999999999,45.376
0.004,5.398,5.401999999999999,45.384
0.004,5.396,5.3999999999999995,45.392
0.004,5.393,5.396999999999999,45.4
0.004,5.39,5.393999999999999,45.408
0.003,5.388,5.391,45.416000000000004
0.003,5.385,5.388,45.424
0.003,5.383,5.386,45.432
0.003,5.38,5.383,45.44
0.003,5.378,5.381,45.448
0.003,5.375,5.378,45.456
0.003,5.373,5.376,45.464
0.003,5.37,5.373,45.472
0.003,5.368,5.371,45.480000000000004
0.003,5.365,5.368,45.488
0.003,5.363,5.3660000000000005,45.496
0.003,5.36,5.363,45.504
0.003,5.358,5.361,45.512
0.003,5.355,5.3580000000000005,45.52
0.002,5.352,5.354,45.528
0.002,5.35,5.351999999999999,45.536
0.002,5.347,5.349,45.544000000000004
0.002,5.345,5.3469999999999995,45.552
0.002,5.342,5.343999999999999,45.56
0.002,5.34,5.342,45.568
0.002,5.337,5.3389999999999995,45.576
0.002,5.335,5.337,45.584
0.002,5.332,5.334,45.592
0.002,5.33,5.332,45.6
0.002,5.327,5.329,45.608000000000004
0.002,5.325,5.327,45.616
0.002,5.322,5.324,45.624
0.002,5.32,5.322,45.632
0.002,5.317,5.319,45.64
0.002,5.315,5.317,45.648
0.002,5.312,5.314,45.656
0.002,5.31,5.311999999999999,45.664
0.002,5.307,5.309,45.672000000000004
0.002,5.305,5.3069999999999995,45.68
0.002,5.302,5.303999999999999,45.688
0.002,5.3,5.302,45.696
0.001,5.297,5.298,45.704
0.001,5.295,5.296,45.712
0.001,5.292,5.293,45.72
0.001,5.289,5.29,45.728
0.001,5.287,5.288,45.736000000000004
0.001,5.284,5.285,45.744
0.001,5.282,5.283,45.752
0.001,5.279,5.28,45.76
0.001,5.277,5.2780000000000005,45.768
0.001,5.274,5.275,45.776
0.001,5.272,5.273000000000001,45.784
0.001,5.269,5.2700000000000005,45.792
0.001,5.267,5.268000000000001,45.800000000000004
0.001,5.264,5.265000000000001,45.808
0.001,5.262,5.263,45.816
0.001,5.259,5.260000000000001,45.824
0.001,5.257,5.258,45.832
0.001,5.254,5.255,45.84
0.001,5.252,5.253,45.848
0.001,5.249,5.25,45.856
0.001,5.247,5.248,45.864000000000004
0.001,5.244,5.245,45.872
0.001,5.242,5.243,45.88
0.001,5.239,5.24,45.888
0.001,5.237,5.238,45.896
0.001,5.234,5.235,45.904
0.001,5.232,5.2330000000000005,45.912
0.001,5.229,5.23,45.92
0.001,5.227,5.228000000000001,45.928000000000004
0.001,5.224,5.2250000000000005,45.936
0.001,5.222,5.223000000000001,45.944
0.001,5.219,5.220000000000001,45.952
0.001,5.217,5.218,45.96
0.001,5.214,5.215000000000001,45.968
0.001,5.212,5.213,45.976
0.001,5.209,5.21,45.984
0.001,5.207,5.208,45.992000000000004
0.001,5.204,5.205,46.0
0.001,5.202,5.203,46.008
0.001,5.199,5.2,46.016
0.001,5.197,5.198,46.024
0.001,5.195,5.196000000000001,46.032000000000004
0.001,5.192,5.1930000000000005,46.04
0.001,5.19,5.191000000000001,46.048
0.001,5.187,5.188000000000001,46.056000000000004
0.0,5.185,5.185,46.064
0.0,5.182,5.182,46.072
0.0,5.18,5.18,46.08
0.0,5.177,5.177,46.088
0.0,5.175,5.175,46.096000000000004
0.0,5.172,5.172,46.104
0.0,5.17,5.17,46.112
0.0,5.167,5.167,46.12
0.0,5.165,5.165,46.128
0.0,5.162,5.162,46.136
0.0,5.16,5.16,46.144
0.0,5.157,5.157,46.152
0.0,5.155,5.155,46.160000000000004
0.0,5.152,5.152,46.168
0.0,5.15,5.15,46.176
0.0,5.147,5.147,46.184
0.0,5.145,5.145,46.192
0.0,5.142,5.142,46.2
0.0,5.14,5.14,46.208
0.0,5.137,5.137,46.216
0.0,5.135,5.135,46.224000000000004
0.0,5.133,5.133,46.232
0.0,5.13,5.13,46.24
0.0,5.128,5.128,46.248
0.0,5.125,5.125,46.256
0.0,5.123,5.123,46.264
0.0,5.12,5.12,46.272
0.0,5.118,5.118,46.28
0.0,5.115,5.115,46.288000000000004
0.0,5.113,5.113,46.296
0.0,5.11,5.11,46.304
0.0,5.108,5.108,46.312
0.0,5.105,5.105,46.32
0.0,5.103,5.103,46.328
0.0,5.1,5.1,46.336
0.0,5.098,5.098,46.344
0.0,5.096,5.096,46.352000000000004
0.0,5.093,5.093,46.36
0.0,5.091,5.091,46.368
0.0,5.088,5.088,46.376
0.0,5.086,5.086,46.384
0.0,5.083,5.083,46.392
0.0,5.081,5.081,46.4
0.0,5.078,5.078,46.408
0.0,5.076,5.076,46.416000000000004
0.0,5.073,5.073,46.424
0.0,5.071,5.071,46.432
0.0,5.068,5.068,46.44
0.0,5.066,5.066,46.448
0.0,5.064,5.064,46.456
0.0,5.061,5.061,46.464
0.0,5.059,5.059,46.472
0.0,5.056,5.056,46.480000000000004
0.0,5.054,5.054,46.488
0.0,5.051,5.051,46.496
0.0,5.049,5.049,46.504
0.0,5.046,5.046,46.512
0.0,5.044,5.044,46.52
0.0,5.042,5.042,46.528
0.0,5.039,5.039,46.536
0.0,5.037,5.037,46.544000000000004
0.0,5.034,5.034,46.552
0.0,5.032,5.032,46.56
0.0,5.029,5.029,46.568
0.0,5.027,5.027,46.576
0.0,5.024,5.024,46.584
0.0,5.022,5.022,46.592
0.0,5.02,5.02,46.6
0.0,5.017,5.017,46.608000000000004
0.0,5.015,5.015,46.616
0.0,5.012,5.012,46.624
0.0,5.01,5.01,46.632
0.0,5.007,5.007,46.64
0.0,5.005,5.005,46.648
0.0,5.002,5.002,46.656
0.0,5.0,5.0,46.664
0.0,4.998,4.998,46.672000000000004
0.0,4.995,4.995,46.68
0.0,4.993,4.993,46.688
0.0,4.99,4.99,46.696
0.0,4.988,4.988,46.704
0.0,4.985,4.985,46.712
0.0,4.983,4.983,46.72
0.0,4.981,4.981,46.728
0.0,4.978,4.978,46.736000000000004
0.0,4.976,4.976,46.744
0.0,4.973,4.973,46.752
0.0,4.971,4.971,46.76
0.0,4.968,4.968,46.768
0.0,4.966,4.966,46.776
0.0,4.964,4.964,46.784
0.0,4.961,4.961,46.792
0.0,4.959,4.959,46.800000000000004
0.0,4.956,4.956,46.808
0.0,4.954,4.954,46.816
0.0,4.951,4.951,46.824
0.0,4.949,4.949,46.832
0.0,4.947,4.947,46.84
0.0,4.944,4.944,46.848
0.0,4.942,4.942,46.856
0.0,4.939,4.939,46.864000000000004
0.0,4.937,4.937,46.872
0.0,4.934,4.934,46.88
0.0,4.932,4.932,46.888
0.0,4.93,4.93,46.896
0.0,4.927,4.927,46.904
0.0,4.925,4.925,46.912
0.0,4.922,4.922,46.92
0.0,4.92,4.92,46.928000000000004
0.0,4.917,4.917,46.936
0.0,4.915,4.915,46.944
0.0,4.913,4.913,46.952
0.0,4.91,4.91,46.96
0.0,4.908,4.908,46.968
0.0,4.905,4.905,46.976
0.0,4.903,4.903,46.984
0.0,4.901,4.901,46.992000000000004
0.0,4.898,4.898,47.0
0.0,4.896,4.896,47.008
0.0,4.893,4.893,47.016
0.0,4.891,4.891,47.024
0.0,4.889,4.889,47.032000000000004
0.0,4.886,4.886,47.04
0.0,4.884,4.884,47.048
0.0,4.881,4.881,47.056000000000004
0.0,4.879,4.879,47.064
0.0,4.877,4.877,47.072
0.0,4.874,4.874,47.08
0.0,4.872,4.872,47.088
0.0,4.869,4.869,47.096000000000004
0.0,4.867,4.867,47.104
0.0,4.865,4.865,47.112
0.0,4.862,4.862,47.12
0.0,4.86,4.86,47.128
0.0,4.857,4.857,47.136
0.0,4.855,4.855,47.144
0.0,4.853,4.853,47.152
0.0,4.85,4.85,47.160000000000004
0.0,4.848,4.848,47.168
0.0,4.845,4.845,47.176
0.0,4.843,4.843,47.184
0.0,4.841,4.841,47.192
0.0,4.838,4.838,47.2
0.0,4.836,4.836,47.208
0.0,4.833,4.833,47.216
0.0,4.831,4.831,47.224000000000004
0.0,4.829,4.829,47.232
0.0,4.826,4.826,47.24
0.0,4.824,4.824,47.248
0.0,4.821,4.821,47.256
0.0,4.819,4.819,47.264
0.0,4.817,4.817,47.272
0.0,4.814,4.814,47.28
0.0,4.812,4.812,47.288000000000004
0.0,4.809,4.809,47.296
0.0,4.807,4.807,47.304
0.0,4.805,4.805,47.312
0.0,4.802,4.802,47.32
0.0,4.8,4.8,47.328
0.0,4.798,4.798,47.336
0.0,4.795,4.795,47.344
0.0,4.793,4.793,47.352000000000004
0.0,4.79,4.79,47.36
0.0,4.788,4.788,47.368
0.0,4.786,4.786,47.376
0.0,4.783,4.783,47.384
0.0,4.781,4.781,47.392
0.0,4.778,4.778,47.4
0.0,4.776,4.776,47.408
0.0,4.774,4.774,47.416000000000004
0.0,4.771,4.771,47.424
0.0,4.769,4.769,47.432
0.0,4.767,4.767,47.44
0.0,4.764,4.764,47.448
0.0,4.762,4.762,47.456
0.0,4.759,4.759,47.464
0.0,4.757,4.757,47.472
0.0,4.755,4.755,47.480000000000004
0.0,4.752,4.752,47.488
0.0,4.75,4.75,47.496
0.0,4.748,4.748,47.504
0.0,4.745,4.745,47.512
0.0,4.743,4.743,47.52
0.0,4.741,4.741,47.528
0.0,4.738,4.738,47.536
0.0,4.736,4.736,47.544000000000004
0.0,4.733,4.733,47.552
0.0,4.731,4.731,47.56
0.0,4.729,4.729,47.568
0.0,4.726,4.726,47.576
0.0,4.724,4.724,47.584
0.0,4.722,4.722,47.592
0.0,4.719,4.719,47.6
0.0,4.717,4.717,47.608000000000004
0.0,4.715,4.715,47.616
0.0,4.712,4.712,47.624
0.0,4.71,4.71,47.632
0.0,4.707,4.707,47.64
0.0,4.705,4.705,47.648
0.0,4.703,4.703,47.656
0.0,4.7,4.7,47.664
0.0,4.698,4.698,47.672000000000004
0.0,4.696,4.696,47.68
0.0,4.693,4.693,47.688
0.0,4.691,4.691,47.696
0.0,4.689,4.689,47.704
0.0,4.686,4.686,47.712
0.0,4.684,4.684,47.72
0.0,4.682,4.682,47.728
0.0,4.679,4.679,47.736000000000004
0.0,4.677,4.677,47.744
0.0,4.674,4.674,47.752
0.0,4.672,4.672,47.76
0.0,4.67,4.67,47.768
0.0,4.667,4.667,47.776
0.0,4.665,4.665,47.784
0.0,4.663,4.663,47.792
0.0,4.66,4.66,47.800000000000004
0.0,4.658,4.658,47.808
0.0,4.656,4.656,47.816
0.0,4.653,4.653,47.824
0.0,4.651,4.651,47.832
0.0,4.649,4.649,47.84
0.0,4.646,4.646,47.848
0.0,4.644,4.644,47.856
0.0,4.642,4.642,47.864000000000004
0.0,4.639,4.639,47.872
0.0,4.637,4.637,47.88
0.0,4.635,4.635,47.888
0.0,4.632,4.632,47.896
0.0,4.63,4.63,47.904
0.0,4.628,4.628,47.912
0.0,4.625,4.625,47.92
0.0,4.623,4.623,47.928000000000004
0.0,4.621,4.621,47.936
0.0,4.618,4.618,47.944
0.0,4.616,4.616,47.952
0.0,4.614,4.614,47.96
0.0,4.611,4.611,47.968
0.0,4.609,4.609,47.976
0.0,4.607,4.607,47.984
0.0,4.604,4.604,47.992000000000004
0.0,4.602,4.602,48.0
0.0,4.6,4.6,48.008
0.0,4.597,4.597,48.016
0.0,4.595,4.595,48.024
0.0,4.593,4.593,48.032000000000004
0.0,4.59,4.59,48.04
0.0,4.588,4.588,48.048
0.0,4.586,4.586,48.056000000000004
0.0,4.583,4.583,48.064
0.0,4.581,4.581,48.072
0.0,4.579,4.579,48.08
0.0,4.576,4.576,48.088
0.0,4.574,4.574,48.096000000000004
0.0,4.572,4.572,48.104
0.0,4.569,4.569,48.112
0.0,4.567,4.567,48.120000000000005
0.0,4.565,4.565,48.128
0.0,4.562,4.562,48.136
0.0,4.56,4.56,48.144
0.0,4.558,4.558,48.152
0.0,4.555,4.555,48.160000000000004
0.0,4.553,4.553,48.168
0.0,4.551,4.551,48.176
0.0,4.548,4.548,48.184
0.0,4.546,4.546,48.192
0.0,4.544,4.544,48.2
0.0,4.542,4.542,48.208
0.0,4.539,4.539,48.216
0.0,4.537,4.537,48.224000000000004
0.0,4.535,4.535,48.232
0.0,4.532,4.532,48.24
0.0,4.53,4.53,48.248
0.0,4.528,4.528,48.256
0.0,4.525,4.525,48.264
0.0,4.523,4.523,48.272
0.0,4.521,4.521,48.28
0.0,4.518,4.518,48.288000000000004
0.0,4.516,4.516,48.296
0.0,4.514,4.514,48.304
0.0,4.512,4.512,48.312
0.0,4.509,4.509,48.32
0.0,4.507,4.507,48.328
0.0,4.505,4.505,48.336
0.0,4.502,4.502,48.344
0.0,4.5,4.5,48.352000000000004
0.0,4.498,4.498,48.36
0.0,4.495,4.495,48.368
0.0,4.493,4.493,48.376
0.0,4.491,4.491,48.384
0.0,4.488,4.488,48.392
0.0,4.486,4.486,48.4
0.0,4.484,4.484,48.408
0.0,4.482,4.482,48.416000000000004
0.0,4.479,4.479,48.424
0.0,4.477,4.477,48.432
0.0,4.475,4.475,48.44
0.0,4.472,4.472,48.448
0.0,4.47,4.47,48.456
0.0,4.468,4.468,48.464
0.0,4.466,4.466,48.472
0.0,4.463,4.463,48.480000000000004
0.0,4.461,4.461,48.488
0.0,4.459,4.459,48.496
0.0,4.456,4.456,48.504
0.0,4.454,4.454,48.512
0.0,4.452,4.452,48.52
0.0,4.45,4.45,48.528
0.0,4.447,4.447,48.536
0.0,4.445,4.445,48.544000000000004
0.0,4.443,4.443,48.552
0.0,4.44,4.44,48.56
0.0,4.438,4.438,48.568
0.0,4.436,4.436,48.576
0.0,4.433,4.433,48.584
0.0,4.431,4.431,48.592
0.0,4.429,4.429,48.6
0.0,4.427,4.427,48.608000000000004
0.0,4.424,4.424,48.616
0.0,4.422,4.422,48.624
0.0,4.42,4.42,48.632
0.0,4.418,4.418,48.64
0.0,4.415,4.415,48.648
0.0,4.413,4.413,48.656
0.0,4.411,4.411,48.664
0.0,4.408,4.408,48.672000000000004
0.0,4.406,4.406,48.68
0.0,4.404,4.404,48.688
0.0,4.402,4.402,48.696
0.0,4.399,4.399,48.704
0.0,4.397,4.397,48.712
0.0,4.395,4.395,48.72
0.0,4.392,4.392,48.728
0.0,4.39,4.39,48.736000000000004
0.0,4.388,4.388,48.744
0.0,4.386,4.386,48.752
0.0,4.383,4.383,48.76
0.0,4.381,4.381,48.768
0.0,4.379,4.379,48.776
0.0,4.377,4.377,48.784
0.0,4.374,4.374,48.792
0.0,4.372,4.372,48.800000000000004
0.0,4.37,4.37,48.808
0.0,4.368,4.368,48.816
0.0,4.365,4.365,48.824
0.0,4.363,4.363,48.832
0.0,4.361,4.361,48.84
0.0,4.358,4.358,48.848
0.0,4.356,4.356,48.856
0.0,4.354,4.354,48.864000000000004
0.0,4.352,4.352,48.872
0.0,4.349,4.349,48.88
0.0,4.347,4.347,48.888
0.0,4.345,4.345,48.896
0.0,4.343,4.343,48.904
0.0,4.34,4.34,48.912
0.0,4.338,4.338,48.92
0.0,4.336,4.336,48.928000000000004
0.0,4.334,4.334,48.936
0.0,4.331,4.331,48.944
0.0,4.329,4.329,48.952
0.0,4.327,4.327,48.96
0.0,4.325,4.325,48.968
0.0,4.322,4.322,48.976
0.0,4.32,4.32,48.984
0.0,4.318,4.318,48.992000000000004
0.0,4.316,4.316,49.0
0.0,4.313,4.313,49.008
0.0,4.311,4.311,49.016
0.0,4.309,4.309,49.024
0.0,4.307,4.307,49.032000000000004
0.0,4.304,4.304,49.04
0.0,4.302,4.302,49.048
0.0,4.3,4.3,49.056000000000004
0.0,4.298,4.298,49.064
0.0,4.295,4.295,49.072
0.0,4.293,4.293,49.08
0.0,4.291,4.291,49.088
0.0,4.289,4.289,49.096000000000004
0.0,4.286,4.286,49.104
0.0,4.284,4.284,49.112
0.0,4.282,4.282,49.120000000000005
0.0,4.28,4.28,49.128
0.0,4.277,4.277,49.136
0.0,4.275,4.275,49.144
0.0,4.273,4.273,49.152
0.0,4.271,4.271,49.160000000000004
0.0,4.268,4.268,49.168
0.0,4.266,4.266,49.176
0.0,4.264,4.264,49.184
0.0,4.262,4.262,49.192
0.0,4.26,4.26,49.2
0.0,4.257,4.257,49.208
0.0,4.255,4.255,49.216
0.0,4.253,4.253,49.224000000000004
0.0,4.251,4.251,49.232
0.0,4.248,4.248,49.24
0.0,4.246,4.246,49.248
0.0,4.244,4.244,49.256
0.0,4.242,4.242,49.264
0.0,4.239,4.239,49.272
0.0,4.237,4.237,49.28
0.0,4.235,4.235,49.288000000000004
0.0,4.233,4.233,49.296
0.0,4.23,4.23,49.304
0.0,4.228,4.228,49.312
0.0,4.226,4.226,49.32
0.0,4.224,4.224,49.328
0.0,4.222,4.222,49.336
0.0,4.219,4.219,49.344
0.0,4.217,4.217,49.352000000000004
0.0,4.215,4.215,49.36
0.0,4.213,4.213,49.368
0.0,4.21,4.21,49.376
0.0,4.208,4.208,49.384
0.0,4.206,4.206,49.392
0.0,4.204,4.204,49.4
0.0,4.202,4.202,49.408
0.0,4.199,4.199,49.416000000000004
0.0,4.197,4.197,49.424
0.0,4.195,4.195,49.432
0.0,4.193,4.193,49.44
0.0,4.191,4.191,49.448
0.0,4.188,4.188,49.456
0.0,4.186,4.186,49.464
0.0,4.184,4.184,49.472
0.0,4.182,4.182,49.480000000000004
0.0,4.179,4.179,49.488
0.0,4.177,4.177,49.496
0.0,4.175,4.175,49.504
0.0,4.173,4.173,49.512
0.0,4.171,4.171,49.52
0.0,4.168,4.168,49.528
0.0,4.166,4.166,49.536
0.0,4.164,4.164,49.544000000000004
0.0,4.162,4.162,49.552
0.0,4.16,4.16,49.56
0.0,4.157,4.157,49.568
0.0,4.155,4.155,49.576
0.0,4.153,4.153,49.584
0.0,4.151,4.151,49.592
0.0,4.149,4.149,49.6
0.0,4.146,4.146,49.608000000000004
0.0,4.144,4.144,49.616
0.0,4.142,4.142,49.624
0.0,4.14,4.14,49.632
