time,measured_signal,true_signal,true_background
50.736000000000004,17.3722,6.4519,10.9203
50.744,17.3658,6.4477,10.9181
50.752,17.3593,6.4434,10.9159
50.76,17.3527,6.4391,10.9136
50.768,17.3461,6.4347,10.9114
50.776,17.3394,6.4303,10.9091
50.784,17.3327,6.4258,10.9069
50.792,17.326,6.4213,10.9047
50.800000000000004,17.319200000000002,6.4168,10.9024
50.808,17.3124,6.4122,10.9002
50.816,17.3056,6.4076,10.898
50.824,17.2986,6.4029,10.8957
50.832,17.2917,6.3982,10.8935
50.84,17.2847,6.3934,10.8913
50.848,17.2776,6.3886,10.889
50.856,17.270599999999998,6.3838,10.8868
50.864000000000004,17.2635,6.3789,10.8846
50.872,17.2564,6.374,10.8824
50.88,17.249200000000002,6.369,10.8802
50.888,17.2419,6.364,10.8779
50.896,17.2347,6.359,10.8757
50.904,17.2274,6.3539,10.8735
50.912,17.2201,6.3488,10.8713
50.92,17.212699999999998,6.3436,10.8691
50.928000000000004,17.205199999999998,6.3384,10.8668
50.936,17.1978,6.3332,10.8646
50.944,17.1903,6.3279,10.8624
50.952,17.1827,6.3225,10.8602
50.96,17.1752,6.3172,10.858
50.968,17.1676,6.3118,10.8558
50.976,17.1599,6.3063,10.8536
50.984,17.1522,6.3008,10.8514
50.992000000000004,17.1445,6.2953,10.8492
51.0,17.136699999999998,6.2897,10.847
51.008,17.128899999999998,6.2841,10.8448
51.016,17.1211,6.2785,10.8426
51.024,17.1132,6.2728,10.8404
51.032000000000004,17.1052,6.267,10.8382
51.04,17.0973,6.2613,10.836
51.048,17.0893,6.2555,10.8338
51.056000000000004,17.0812,6.2496,10.8316
51.064,17.0731,6.2437,10.8294
51.072,17.064999999999998,6.2378,10.8272
51.08,17.0568,6.2318,10.825
51.088,17.0486,6.2258,10.8228
51.096000000000004,17.0404,6.2198,10.8206
51.104,17.0322,6.2137,10.8185
51.112,17.0239,6.2076,10.8163
51.120000000000005,17.0156,6.2015,10.8141
51.128,17.007199999999997,6.1953,10.8119
51.136,16.9987,6.189,10.8097
51.144,16.9904,6.1828,10.8076
51.152,16.9819,6.1765,10.8054
51.160000000000004,16.973300000000002,6.1701,10.8032
51.168,16.9647,6.1637,10.801
51.176,16.9561,6.1573,10.7988
51.184000000000005,16.9476,6.1509,10.7967
51.192,16.9389,6.1444,10.7945
51.2,16.9301,6.1378,10.7923
51.208,16.9215,6.1313,10.7902
51.216,16.9127,6.1247,10.788
51.224000000000004,16.9038,6.118,10.7858
51.232,16.8951,6.1114,10.7837
51.24,16.8861,6.1046,10.7815
51.248,16.8772,6.0979,10.7793
51.256,16.8683,6.0911,10.7772
51.264,16.8593,6.0843,10.775
51.272,16.8503,6.0774,10.7729
51.28,16.8413,6.0706,10.7707
51.288000000000004,16.8321,6.0636,10.7685
51.296,16.8231,6.0567,10.7664
51.304,16.8139,6.0497,10.7642
51.312,16.8047,6.0426,10.7621
51.32,16.7955,6.0356,10.7599
51.328,16.7863,6.0285,10.7578
51.336,16.776899999999998,6.0213,10.7556
51.344,16.7677,6.0142,10.7535
51.352000000000004,16.7583,6.007,10.7513
51.36,16.7489,5.9997,10.7492
51.368,16.7396,5.9925,10.7471
51.376,16.7301,5.9852,10.7449
51.384,16.7206,5.9778,10.7428
51.392,16.711100000000002,5.9705,10.7406
51.4,16.7016,5.9631,10.7385
51.408,16.692,5.9556,10.7364
51.416000000000004,16.682299999999998,5.9481,10.7342
51.424,16.6727,5.9406,10.7321
51.432,16.6631,5.9331,10.73
51.44,16.6533,5.9255,10.7278
51.448,16.6436,5.9179,10.7257
51.456,16.6339,5.9103,10.7236
51.464,16.624,5.9026,10.7214
51.472,16.6142,5.8949,10.7193
51.480000000000004,16.6044,5.8872,10.7172
51.488,16.5946,5.8795,10.7151
51.496,16.5846,5.8717,10.7129
51.504,16.5746,5.8638,10.7108
51.512,16.564700000000002,5.856,10.7087
51.52,16.5547,5.8481,10.7066
51.528,16.5447,5.8402,10.7045
51.536,16.5345,5.8322,10.7023
51.544000000000004,16.5245,5.8243,10.7002
51.552,16.5143,5.8162,10.6981
51.56,16.5042,5.8082,10.696
51.568,16.494,5.8001,10.6939
51.576,16.483800000000002,5.792,10.6918
51.584,16.4736,5.7839,10.6897
51.592,16.4634,5.7758,10.6876
51.6,16.4531,5.7676,10.6855
51.608000000000004,16.442700000000002,5.7593,10.6834
51.616,16.4324,5.7511,10.6813
51.624,16.422,5.7428,10.6792
51.632,16.4116,5.7345,10.6771
51.64,16.401200000000003,5.7262,10.675
51.648,16.390700000000002,5.7178,10.6729
51.656,16.3802,5.7094,10.6708
51.664,16.369699999999998,5.701,10.6687
51.672000000000004,16.3592,5.6926,10.6666
51.68,16.3486,5.6841,10.6645
51.688,16.338,5.6756,10.6624
51.696,16.327399999999997,5.6671,10.6603
51.704,16.3167,5.6585,10.6582
51.712,16.306,5.6499,10.6561
51.72,16.2953,5.6413,10.654
51.728,16.284599999999998,5.6327,10.6519
51.736000000000004,16.2739,5.624,10.6499
51.744,16.2631,5.6153,10.6478
51.752,16.252299999999998,5.6066,10.6457
51.76,16.2415,5.5979,10.6436
51.768,16.230600000000003,5.5891,10.6415
51.776,16.2198,5.5803,10.6395
51.784,16.2089,5.5715,10.6374
51.792,16.1979,5.5626,10.6353
51.800000000000004,16.1869,5.5537,10.6332
51.808,16.176000000000002,5.5448,10.6312
51.816,16.165,5.5359,10.6291
51.824,16.154,5.527,10.627
51.832,16.143,5.518,10.625
51.84,16.1319,5.509,10.6229
51.848,16.1208,5.5,10.6208
51.856,16.1097,5.4909,10.6188
51.864000000000004,16.0986,5.4819,10.6167
51.872,16.0874,5.4728,10.6146
51.88,16.0762,5.4636,10.6126
51.888,16.065,5.4545,10.6105
51.896,16.0538,5.4453,10.6085
51.904,16.0426,5.4362,10.6064
51.912,16.0313,5.4269,10.6044
51.92,16.02,5.4177,10.6023
51.928000000000004,16.0087,5.4084,10.6003
51.936,15.9974,5.3992,10.5982
51.944,15.9861,5.3899,10.5962
51.952,15.974599999999999,5.3805,10.5941
51.96,15.9633,5.3712,10.5921
51.968,15.951799999999999,5.3618,10.59
51.976,15.9404,5.3524,10.588
51.984,15.9289,5.343,10.5859
51.992000000000004,15.9175,5.3336,10.5839
52.0,15.905899999999999,5.3241,10.5818
52.008,15.8945,5.3147,10.5798
52.016,15.883,5.3052,10.5778
52.024,15.8713,5.2956,10.5757
52.032000000000004,15.8598,5.2861,10.5737
52.04,15.8482,5.2765,10.5717
52.048,15.8366,5.267,10.5696
52.056000000000004,15.825,5.2574,10.5676
52.064,15.8134,5.2478,10.5656
52.072,15.8016,5.2381,10.5635
52.08,15.790000000000001,5.2285,10.5615
52.088,15.7783,5.2188,10.5595
52.096000000000004,15.7666,5.2091,10.5575
52.104,15.7548,5.1994,10.5554
52.112,15.743,5.1896,10.5534
52.120000000000005,15.7313,5.1799,10.5514
52.128,15.7195,5.1701,10.5494
52.136,15.707699999999999,5.1603,10.5474
52.144,15.695900000000002,5.1505,10.5454
52.152,15.684000000000001,5.1407,10.5433
52.160000000000004,15.6722,5.1309,10.5413
52.168,15.660300000000001,5.121,10.5393
52.176,15.6484,5.1111,10.5373
52.184000000000005,15.6365,5.1012,10.5353
52.192,15.624600000000001,5.0913,10.5333
52.2,15.6127,5.0814,10.5313
52.208,15.6007,5.0714,10.5293
52.216,15.588799999999999,5.0615,10.5273
52.224000000000004,15.576799999999999,5.0515,10.5253
52.232,15.564800000000002,5.0415,10.5233
52.24,15.552800000000001,5.0315,10.5213
52.248,15.540799999999999,5.0215,10.5193
52.256,15.5287,5.0114,10.5173
52.264,15.5167,5.0014,10.5153
52.272,15.5046,4.9913,10.5133
52.28,15.4925,4.9812,10.5113
52.288000000000004,15.4804,4.9711,10.5093
52.296,15.468300000000001,4.961,10.5073
52.304,15.456199999999999,4.9509,10.5053
52.312,15.443999999999999,4.9407,10.5033
52.32,15.4318,4.9305,10.5013
52.328,15.419699999999999,4.9204,10.4993
52.336,15.4076,4.9102,10.4974
52.344,15.3954,4.9,10.4954
52.352000000000004,15.383199999999999,4.8898,10.4934
52.36,15.3709,4.8795,10.4914
52.368,15.358699999999999,4.8693,10.4894
52.376,15.3465,4.859,10.4875
52.384,15.334299999999999,4.8488,10.4855
52.392,15.322,4.8385,10.4835
52.4,15.3097,4.8282,10.4815
52.408,15.2975,4.8179,10.4796
52.416000000000004,15.2852,4.8076,10.4776
52.424,15.2728,4.7972,10.4756
52.432,15.2605,4.7869,10.4736
52.44,15.2482,4.7765,10.4717
52.448,15.2359,4.7662,10.4697
52.456,15.223500000000001,4.7558,10.4677
52.464,15.2112,4.7454,10.4658
52.472,15.198800000000002,4.735,10.4638
52.480000000000004,15.186499999999999,4.7246,10.4619
52.488,15.1741,4.7142,10.4599
52.496,15.1617,4.7038,10.4579
52.504,15.1493,4.6933,10.456
52.512,15.1369,4.6829,10.454
52.52,15.1245,4.6724,10.4521
52.528,15.112000000000002,4.6619,10.4501
52.536,15.099599999999999,4.6514,10.4482
52.544000000000004,15.0872,4.641,10.4462
52.552,15.0748,4.6305,10.4443
52.56,15.0622,4.6199,10.4423
52.568,15.049800000000001,4.6094,10.4404
52.576,15.0373,4.5989,10.4384
52.584,15.0249,4.5884,10.4365
52.592,15.0123,4.5778,10.4345
52.6,14.9999,4.5673,10.4326
52.608000000000004,14.987400000000001,4.5567,10.4307
52.616,14.974799999999998,4.5461,10.4287
52.624,14.962399999999999,4.5356,10.4268
52.632,14.9499,4.525,10.4249
52.64,14.9373,4.5144,10.4229
52.648,14.9248,4.5038,10.421
52.656,14.9123,4.4932,10.4191
52.664,14.8997,4.4826,10.4171
52.672000000000004,14.8872,4.472,10.4152
52.68,14.8746,4.4613,10.4133
52.688,14.862000000000002,4.4507,10.4113
52.696,14.849499999999999,4.4401,10.4094
52.704,14.8369,4.4294,10.4075
52.712,14.8244,4.4188,10.4056
52.72,14.811800000000002,4.4081,10.4037
52.728,14.799199999999999,4.3975,10.4017
52.736000000000004,14.7866,4.3868,10.3998
52.744,14.774000000000001,4.3761,10.3979
52.752,14.761500000000002,4.3655,10.396
52.76,14.748899999999999,4.3548,10.3941
52.768,14.7363,4.3441,10.3922
52.776,14.723600000000001,4.3334,10.3902
52.784,14.710999999999999,4.3227,10.3883
52.792,14.6984,4.312,10.3864
52.800000000000004,14.6858,4.3013,10.3845
52.808,14.673200000000001,4.2906,10.3826
52.816,14.660599999999999,4.2799,10.3807
52.824,14.648,4.2692,10.3788
52.832,14.635299999999999,4.2584,10.3769
52.84,14.6227,4.2477,10.375
52.848,14.610100000000001,4.237,10.3731
52.856,14.5975,4.2263,10.3712
52.864000000000004,14.584800000000001,4.2155,10.3693
52.872,14.572199999999999,4.2048,10.3674
52.88,14.5596,4.1941,10.3655
52.888,14.5469,4.1833,10.3636
52.896,14.534300000000002,4.1726,10.3617
52.904,14.521799999999999,4.1619,10.3599
52.912,14.5091,4.1511,10.358
52.92,14.4965,4.1404,10.3561
52.928000000000004,14.4838,4.1296,10.3542
52.936,14.4712,4.1189,10.3523
52.944,14.4585,4.1081,10.3504
52.952,14.4459,4.0974,10.3485
52.96,14.4333,4.0866,10.3467
52.968,14.4207,4.0759,10.3448
52.976,14.408000000000001,4.0651,10.3429
52.984,14.395399999999999,4.0544,10.341
52.992000000000004,14.3828,4.0436,10.3392
53.0,14.3701,4.0328,10.3373
53.008,14.3575,4.0221,10.3354
53.016,14.344800000000001,4.0113,10.3335
53.024,14.3323,4.0006,10.3317
53.032000000000004,14.319600000000001,3.9898,10.3298
53.04,14.306999999999999,3.9791,10.3279
53.048,14.2944,3.9683,10.3261
53.056000000000004,14.281799999999999,3.9576,10.3242
53.064,14.2691,3.9468,10.3223
53.072,14.256599999999999,3.9361,10.3205
53.08,14.2439,3.9253,10.3186
53.088,14.2314,3.9146,10.3168
53.096000000000004,14.2187,3.9038,10.3149
53.104,14.206100000000001,3.8931,10.313
53.112,14.1936,3.8824,10.3112
53.120000000000005,14.180900000000001,3.8716,10.3093
53.128,14.168399999999998,3.8609,10.3075
53.136,14.1557,3.8501,10.3056
53.144,14.1432,3.8394,10.3038
53.152,14.1306,3.8287,10.3019
53.160000000000004,14.1181,3.818,10.3001
53.168,14.1054,3.8072,10.2982
53.176,14.0929,3.7965,10.2964
53.184000000000005,14.080400000000001,3.7858,10.2946
53.192,14.0678,3.7751,10.2927
53.2,14.0553,3.7644,10.2909
53.208,14.0427,3.7537,10.289
53.216,14.0302,3.743,10.2872
53.224000000000004,14.0177,3.7323,10.2854
53.232,14.0051,3.7216,10.2835
53.24,13.992600000000001,3.7109,10.2817
53.248000000000005,13.9801,3.7002,10.2799
53.256,13.967500000000001,3.6895,10.278
53.264,13.954999999999998,3.6788,10.2762
53.272,13.9426,3.6682,10.2744
53.28,13.930100000000001,3.6575,10.2726
53.288000000000004,13.9176,3.6469,10.2707
53.296,13.905100000000001,3.6362,10.2689
53.304,13.8926,3.6255,10.2671
53.312,13.8802,3.6149,10.2653
53.32,13.867700000000001,3.6043,10.2634
53.328,13.8552,3.5936,10.2616
53.336,13.8428,3.583,10.2598
53.344,13.8304,3.5724,10.258
53.352000000000004,13.818,3.5618,10.2562
53.36,13.8056,3.5512,10.2544
53.368,13.793099999999999,3.5405,10.2526
53.376,13.7807,3.53,10.2507
53.384,13.7683,3.5194,10.2489
53.392,13.7559,3.5088,10.2471
53.4,13.743500000000001,3.4982,10.2453
53.408,13.7311,3.4876,10.2435
53.416000000000004,13.7188,3.4771,10.2417
53.424,13.7064,3.4665,10.2399
53.432,13.694099999999999,3.456,10.2381
53.44,13.6817,3.4454,10.2363
53.448,13.6694,3.4349,10.2345
53.456,13.6571,3.4244,10.2327
53.464,13.6448,3.4139,10.2309
53.472,13.6325,3.4034,10.2291
53.480000000000004,13.6202,3.3929,10.2273
53.488,13.6079,3.3824,10.2255
53.496,13.5957,3.3719,10.2238
53.504,13.5834,3.3614,10.222
53.512,13.571100000000001,3.3509,10.2202
53.52,13.558900000000001,3.3405,10.2184
53.528,13.5466,3.33,10.2166
53.536,13.5344,3.3196,10.2148
53.544000000000004,13.5222,3.3092,10.213
53.552,13.5101,3.2988,10.2113
53.56,13.4978,3.2883,10.2095
53.568,13.485600000000002,3.2779,10.2077
53.576,13.4734,3.2675,10.2059
53.584,13.461400000000001,3.2572,10.2042
53.592,13.449200000000001,3.2468,10.2024
53.6,13.437,3.2364,10.2006
53.608000000000004,13.424900000000001,3.2261,10.1988
53.616,13.4128,3.2157,10.1971
53.624,13.4007,3.2054,10.1953
53.632,13.3886,3.1951,10.1935
53.64,13.3766,3.1848,10.1918
53.648,13.3645,3.1745,10.19
53.656,13.3524,3.1642,10.1882
53.664,13.3404,3.1539,10.1865
53.672000000000004,13.328299999999999,3.1436,10.1847
53.68,13.3164,3.1334,10.183
53.688,13.304300000000001,3.1231,10.1812
53.696,13.2924,3.1129,10.1795
53.704,13.2804,3.1027,10.1777
53.712,13.2684,3.0925,10.1759
53.72,13.2565,3.0823,10.1742
53.728,13.244499999999999,3.0721,10.1724
53.736000000000004,13.2326,3.0619,10.1707
53.744,13.2207,3.0518,10.1689
53.752,13.2088,3.0416,10.1672
53.76,13.197,3.0315,10.1655
53.768,13.1851,3.0214,10.1637
53.776,13.173200000000001,3.0112,10.162
53.784,13.1613,3.0011,10.1602
53.792,13.1495,2.991,10.1585
53.800000000000004,13.1378,2.981,10.1568
53.808,13.1259,2.9709,10.155
53.816,13.1142,2.9609,10.1533
53.824,13.1023,2.9508,10.1515
53.832,13.0906,2.9408,10.1498
53.84,13.078899999999999,2.9308,10.1481
53.848,13.0672,2.9208,10.1464
53.856,13.0554,2.9108,10.1446
53.864000000000004,13.0437,2.9008,10.1429
53.872,13.0321,2.8909,10.1412
53.88,13.0203,2.8809,10.1394
53.888,13.008700000000001,2.871,10.1377
53.896,12.9971,2.8611,10.136
53.904,12.9855,2.8512,10.1343
53.912,12.9739,2.8413,10.1326
53.92,12.962200000000001,2.8314,10.1308
53.928000000000004,12.9507,2.8216,10.1291
53.936,12.9391,2.8117,10.1274
53.944,12.9276,2.8019,10.1257
53.952,12.9161,2.7921,10.124
53.96,12.904599999999999,2.7823,10.1223
53.968,12.8931,2.7725,10.1206
53.976,12.8816,2.7627,10.1189
53.984,12.8702,2.753,10.1172
53.992000000000004,12.8587,2.7432,10.1155
54.0,12.847299999999999,2.7335,10.1138
54.008,12.8358,2.7238,10.112
54.016,12.8244,2.7141,10.1103
54.024,12.812999999999999,2.7044,10.1086
54.032000000000004,12.8017,2.6947,10.107
54.04,12.7904,2.6851,10.1053
54.048,12.7791,2.6755,10.1036
54.056000000000004,12.767700000000001,2.6658,10.1019
54.064,12.7564,2.6562,10.1002
54.072,12.7452,2.6467,10.0985
54.08,12.7339,2.6371,10.0968
54.088,12.7226,2.6275,10.0951
54.096000000000004,12.711400000000001,2.618,10.0934
54.104,12.700199999999999,2.6085,10.0917
54.112,12.689,2.599,10.09
54.120000000000005,12.677900000000001,2.5895,10.0884
54.128,12.6667,2.58,10.0867
54.136,12.6555,2.5705,10.085
54.144,12.6444,2.5611,10.0833
54.152,12.6333,2.5517,10.0816
54.160000000000004,12.6223,2.5423,10.08
54.168,12.6112,2.5329,10.0783
54.176,12.6001,2.5235,10.0766
54.184000000000005,12.588999999999999,2.5141,10.0749
54.192,12.5781,2.5048,10.0733
54.2,12.5671,2.4955,10.0716
54.208,12.556000000000001,2.4861,10.0699
54.216,12.545200000000001,2.4769,10.0683
54.224000000000004,12.534199999999998,2.4676,10.0666
54.232,12.5232,2.4583,10.0649
54.24,12.5124,2.4491,10.0633
54.248000000000005,12.5015,2.4399,10.0616
54.256,12.4907,2.4307,10.06
54.264,12.4798,2.4215,10.0583
54.272,12.4689,2.4123,10.0566
54.28,12.4582,2.4032,10.055
54.288000000000004,12.4473,2.394,10.0533
54.296,12.4366,2.3849,10.0517
54.304,12.4258,2.3758,10.05
54.312,12.4151,2.3667,10.0484
54.32,12.404399999999999,2.3577,10.0467
54.328,12.393699999999999,2.3486,10.0451
54.336,12.383,2.3396,10.0434
54.344,12.3724,2.3306,10.0418
54.352000000000004,12.3618,2.3216,10.0402
54.36,12.3511,2.3126,10.0385
54.368,12.340599999999998,2.3037,10.0369
54.376,12.3299,2.2947,10.0352
54.384,12.3194,2.2858,10.0336
54.392,12.3089,2.2769,10.032
54.4,12.298300000000001,2.268,10.0303
54.408,12.2879,2.2592,10.0287
54.416000000000004,12.2774,2.2503,10.0271
54.424,12.2669,2.2415,10.0254
54.432,12.256499999999999,2.2327,10.0238
54.44,12.2461,2.2239,10.0222
54.448,12.2358,2.2152,10.0206
54.456,12.2253,2.2064,10.0189
54.464,12.215,2.1977,10.0173
54.472,12.2047,2.189,10.0157
54.480000000000004,12.194399999999998,2.1803,10.0141
54.488,12.184,2.1716,10.0124
54.496,12.1737,2.1629,10.0108
54.504,12.163499999999999,2.1543,10.0092
54.512,12.1533,2.1457,10.0076
54.52,12.1431,2.1371,10.006
54.528,12.1329,2.1285,10.0044
54.536,12.122800000000002,2.12,10.0028
54.544000000000004,12.112499999999999,2.1114,10.0011
54.552,12.1024,2.1029,9.9995
54.56,12.0923,2.0944,9.9979
54.568,12.0822,2.0859,9.9963
54.576,12.0722,2.0775,9.9947
54.584,12.062100000000001,2.069,9.9931
54.592,12.0521,2.0606,9.9915
54.6,12.042100000000001,2.0522,9.9899
54.608000000000004,12.0321,2.0438,9.9883
54.616,12.022200000000002,2.0355,9.9867
54.624,12.0122,2.0271,9.9851
54.632,12.0023,2.0188,9.9835
54.64,11.9924,2.0105,9.9819
54.648,11.9825,2.0022,9.9803
54.656,11.9728,1.994,9.9788
54.664,11.9629,1.9857,9.9772
54.672000000000004,11.9531,1.9775,9.9756
54.68,11.9433,1.9693,9.974
54.688,11.9335,1.9611,9.9724
54.696,11.9237,1.9529,9.9708
54.704,11.914000000000001,1.9448,9.9692
54.712,11.9044,1.9367,9.9677
54.72,11.8947,1.9286,9.9661
54.728,11.885,1.9205,9.9645
54.736000000000004,11.8753,1.9124,9.9629
54.744,11.8658,1.9044,9.9614
54.752,11.8562,1.8964,9.9598
54.76,11.8466,1.8884,9.9582
54.768,11.837,1.8804,9.9566
54.776,11.8275,1.8724,9.9551
54.784,11.818,1.8645,9.9535
54.792,11.8085,1.8566,9.9519
54.800000000000004,11.7991,1.8487,9.9504
54.808,11.7896,1.8408,9.9488
54.816,11.780100000000001,1.8329,9.9472
54.824,11.770800000000001,1.8251,9.9457
54.832,11.7614,1.8173,9.9441
54.84,11.7521,1.8095,9.9426
54.848,11.742700000000001,1.8017,9.941
54.856,11.7334,1.794,9.9394
54.864000000000004,11.7241,1.7862,9.9379
54.872,11.714799999999999,1.7785,9.9363
54.88,11.705599999999999,1.7708,9.9348
54.888,11.696399999999999,1.7632,9.9332
54.896,11.687199999999999,1.7555,9.9317
54.904,11.677999999999999,1.7479,9.9301
54.912,11.668899999999999,1.7403,9.9286
54.92,11.659799999999999,1.7327,9.9271
54.928000000000004,11.650599999999999,1.7251,9.9255
54.936,11.6416,1.7176,9.924
54.944,11.6324,1.71,9.9224
54.952,11.6234,1.7025,9.9209
54.96,11.6145,1.6951,9.9194
54.968,11.6054,1.6876,9.9178
54.976,11.596499999999999,1.6802,9.9163
54.984,11.5875,1.6727,9.9148
54.992000000000004,11.5785,1.6653,9.9132
55.0,11.5697,1.658,9.9117
55.008,11.5608,1.6506,9.9102
55.016,11.5519,1.6433,9.9086
55.024,11.543,1.6359,9.9071
55.032000000000004,11.5342,1.6286,9.9056
55.04,11.5255,1.6214,9.9041
55.048,11.5166,1.6141,9.9025
55.056000000000004,11.5079,1.6069,9.901
55.064,11.4992,1.5997,9.8995
55.072,11.490499999999999,1.5925,9.898
55.08,11.4818,1.5853,9.8965
55.088,11.4731,1.5782,9.8949
55.096000000000004,11.4644,1.571,9.8934
55.104,11.4558,1.5639,9.8919
55.112,11.447199999999999,1.5568,9.8904
55.120000000000005,11.438699999999999,1.5498,9.8889
55.128,11.4301,1.5427,9.8874
55.136,11.4216,1.5357,9.8859
55.144,11.4131,1.5287,9.8844
55.152,11.404599999999999,1.5217,9.8829
55.160000000000004,11.396199999999999,1.5148,9.8814
55.168,11.387699999999999,1.5078,9.8799
55.176,11.379299999999999,1.5009,9.8784
55.184000000000005,11.370899999999999,1.494,9.8769
55.192,11.3626,1.4872,9.8754
55.2,11.3542,1.4803,9.8739
55.208,11.3459,1.4735,9.8724
55.216,11.3376,1.4667,9.8709
55.224000000000004,11.3293,1.4599,9.8694
55.232,11.321000000000002,1.4531,9.8679
55.24,11.312800000000001,1.4464,9.8664
55.248000000000005,11.3045,1.4396,9.8649
55.256,11.2964,1.4329,9.8635
55.264,11.2882,1.4262,9.862
55.272,11.280100000000001,1.4196,9.8605
55.28,11.2719,1.4129,9.859
55.288000000000004,11.2638,1.4063,9.8575
55.296,11.255799999999999,1.3997,9.8561
55.304,11.2477,1.3931,9.8546
55.312,11.2397,1.3866,9.8531
55.32,11.2316,1.38,9.8516
55.328,11.2237,1.3735,9.8502
55.336,11.215699999999998,1.367,9.8487
55.344,11.2078,1.3606,9.8472
55.352000000000004,11.199800000000002,1.3541,9.8457
55.36,11.192,1.3477,9.8443
55.368,11.1841,1.3413,9.8428
55.376,11.1762,1.3349,9.8413
55.384,11.1684,1.3285,9.8399
55.392,11.1606,1.3222,9.8384
55.4,11.1528,1.3158,9.837
55.408,11.145,1.3095,9.8355
55.416000000000004,11.1372,1.3032,9.834
55.424,11.1296,1.297,9.8326
55.432,11.121799999999999,1.2907,9.8311
55.44,11.1142,1.2845,9.8297
55.448,11.1065,1.2783,9.8282
55.456,11.0989,1.2721,9.8268
55.464,11.0913,1.266,9.8253
55.472,11.0837,1.2598,9.8239
55.480000000000004,11.0761,1.2537,9.8224
55.488,11.0686,1.2476,9.821
55.496,11.061,1.2415,9.8195
55.504,11.0536,1.2355,9.8181
55.512,11.0462,1.2295,9.8167
55.52,11.0386,1.2234,9.8152
55.528,11.0313,1.2175,9.8138
55.536,11.023800000000001,1.2115,9.8123
55.544000000000004,11.0164,1.2055,9.8109
55.552,11.0091,1.1996,9.8095
55.56,11.0017,1.1937,9.808
55.568,10.994399999999999,1.1878,9.8066
55.576,10.9871,1.1819,9.8052
55.584,10.9799,1.1761,9.8038
55.592,10.9726,1.1703,9.8023
55.6,10.9654,1.1645,9.8009
55.608000000000004,10.9582,1.1587,9.7995
55.616,10.951,1.1529,9.7981
55.624,10.9438,1.1472,9.7966
55.632,10.936599999999999,1.1414,9.7952
55.64,10.929499999999999,1.1357,9.7938
55.648,10.9224,1.13,9.7924
55.656,10.9154,1.1244,9.791
55.664,10.9083,1.1187,9.7896
55.672000000000004,10.9012,1.1131,9.7881
55.68,10.8942,1.1075,9.7867
55.688,10.8872,1.1019,9.7853
55.696,10.880299999999998,1.0964,9.7839
55.704,10.8733,1.0908,9.7825
55.712,10.8664,1.0853,9.7811
55.72,10.8595,1.0798,9.7797
55.728,10.852599999999999,1.0743,9.7783
55.736000000000004,10.845799999999999,1.0689,9.7769
55.744,10.838899999999999,1.0634,9.7755
55.752,10.8321,1.058,9.7741
55.76,10.8253,1.0526,9.7727
55.768,10.8185,1.0472,9.7713
55.776,10.8118,1.0419,9.7699
55.784,10.805,1.0365,9.7685
55.792,10.7983,1.0312,9.7671
55.800000000000004,10.7916,1.0259,9.7657
55.808,10.785,1.0206,9.7644
55.816,10.7784,1.0154,9.763
55.824,10.7717,1.0101,9.7616
55.832,10.765099999999999,1.0049,9.7602
55.84,10.758500000000002,0.9997,9.7588
55.848,10.751900000000001,0.9945,9.7574
55.856,10.7455,0.9894,9.7561
55.864000000000004,10.7389,0.9842,9.7547
55.872,10.7324,0.9791,9.7533
55.88,10.7259,0.974,9.7519
55.888,10.7194,0.9689,9.7505
55.896,10.7131,0.9639,9.7492
55.904,10.7066,0.9588,9.7478
55.912,10.700199999999999,0.9538,9.7464
55.92,10.693900000000001,0.9488,9.7451
55.928000000000004,10.6875,0.9438,9.7437
55.936,10.6812,0.9389,9.7423
55.944,10.6749,0.9339,9.741
55.952,10.6686,0.929,9.7396
55.96,10.6623,0.9241,9.7382
55.968,10.6561,0.9192,9.7369
55.976,10.6498,0.9143,9.7355
55.984,10.643699999999999,0.9095,9.7342
55.992000000000004,10.6375,0.9047,9.7328
56.0,10.631300000000001,0.8998,9.7315
56.008,10.6252,0.8951,9.7301
56.016,10.6191,0.8903,9.7288
56.024,10.6129,0.8855,9.7274
56.032000000000004,10.606900000000001,0.8808,9.7261
56.04,10.6008,0.8761,9.7247
56.048,10.5948,0.8714,9.7234
56.056000000000004,10.5887,0.8667,9.722
56.064,10.5828,0.8621,9.7207
56.072,10.5767,0.8574,9.7193
56.08,10.5708,0.8528,9.718
56.088,10.5649,0.8482,9.7167
56.096000000000004,10.5589,0.8436,9.7153
56.104,10.5531,0.8391,9.714
56.112,10.5471,0.8345,9.7126
56.120000000000005,10.5413,0.83,9.7113
56.128,10.5355,0.8255,9.71
56.136,10.5297,0.821,9.7087
56.144,10.5238,0.8165,9.7073
56.152,10.5181,0.8121,9.706
56.160000000000004,10.512400000000001,0.8077,9.7047
56.168,10.5065,0.8032,9.7033
56.176,10.5009,0.7989,9.702
56.184000000000005,10.495199999999999,0.7945,9.7007
56.192,10.489500000000001,0.7901,9.6994
56.2,10.4839,0.7858,9.6981
56.208,10.4782,0.7815,9.6967
56.216,10.4726,0.7772,9.6954
56.224000000000004,10.467,0.7729,9.6941
56.232,10.4614,0.7686,9.6928
56.24,10.4559,0.7644,9.6915
56.248000000000005,10.4503,0.7601,9.6902
56.256,10.4448,0.7559,9.6889
56.264,10.4393,0.7517,9.6876
56.272,10.4338,0.7475,9.6863
