time,signal_1,signal_2,signal
12.38,2.349098535820131,1.636555519842853,3.985654055662984
12.39,2.2937353658360666,1.6076021811230805,3.901337546959147
12.4,2.239453029484288,1.5790031660178814,3.8184561955021694
12.41,2.1862366757929386,1.5507578398026785,3.736994515595617
12.42,2.1340714899922784,1.5228654739241456,3.656936963916424
12.43,2.0829426985092203,1.495325247967352,3.578267946476572
12.44,2.0328355738225854,1.4681362516331384,3.500971825455724
12.450000000000001,1.9837354391795279,1.4412974867243564,3.425032925903884
12.46,1.9356276731736923,1.4148078691396646,3.350435542313357
12.47,1.8884977141856145,1.3886662308734814,3.2771639450590957
12.48,1.842331064686203,1.3628713220208897,3.205202386707093
12.49,1.7971132954039633,1.3374218127861415,3.1345351081901045
12.5,1.752830049356854,1.312316295493531,3.065146344850385
12.51,1.7094670457496957,1.2875532865993868,2.9970203323490825
12.52,1.6670100837381079,1.263131228703973,2.930141312442081
12.530000000000001,1.6254450460600458,1.2390484925620997,2.8644935386221455
12.540000000000001,1.5847579025360783,1.2153033790912924,2.8000612816273707
12.55,1.5449347134395142,1.1918941213763188,2.736828834815833
12.56,1.505961632737743,1.1688188866690274,2.67478051940677
12.57,1.4678249112060024,1.146075778382341,2.6139006895883434
12.58,1.4305108994149691,1.12366283807736,2.554173737492329
12.59,1.3940060505935825,1.101578047442515,2.4955840980360975
12.6,1.3582969233685633,1.0798193302637613,2.438116253632325
12.61,1.3233701843821386,1.0583845543848063,2.381754738766945
12.620000000000001,1.2892126107895276,1.0372715336564085,2.326484144445936
12.63,1.2558110926378179,1.0164780298738214,2.2722891225116393
12.64,1.2231526351277955,0.9960017547014137,2.2191543898292094
12.65,1.191224360760517,0.9758403715836537,2.167064732344171
12.66,1.1600135113702563,0.9559914976415393,2.1160050090117957
12.67,1.1295074500456135,0.9364527055536626,2.065960155599276
12.68,1.0996936629405587,0.9172215254210979,2.0169151883616565
12.69,1.0705597609772197,0.898295446615342,1.9688552075925618
12.700000000000001,1.0420934814422567,0.8796719196085412,1.9217654010507979
12.71,1.0142826894787054,0.8613483577853125,1.8756310472640179
12.72,0.9871153794751123,0.8433221392354047,1.830437518710517
12.73,0.9605796763539575,0.8255906085266065,1.7861702848805638
12.74,0.9346638367612283,0.808151078457205,1.7428149152184333
12.75,0.9093562501591053,0.7910008317874039,1.700357081946509
12.76,0.8846454398237231,0.7741371229491122,1.6587825627728354
12.77,0.8605200637499686,0.7575571797335496,1.6180772434835182
12.780000000000001,0.8369689154653005,0.7412582049561272,1.5782271204214275
12.790000000000001,0.8139809247546004,0.7252373780981225,1.5392183028527229
12.8,0.7915451582979947,0.7094918569246272,1.501037015222622
12.81,0.7696508202237312,0.6940187790783753,1.4636695993021065
12.82,0.7482872525780554,0.678815263648983,1.4271025162270385
12.83,0.7274439357141218,0.6638784127172219,1.3913223484313437
12.84,0.7071104886019449,0.6492053128739489,1.3563158014758938
12.85,0.6872766690613978,0.6347930367133483,1.3220697057747461
12.86,0.6679323739202627,0.6206386443001655,1.2885710182204282
12.870000000000001,0.6490676390993347,0.6067391846106309,1.2558068237099658
12.88,0.6306726396265911,0.5930916969468241,1.2237643365734152
12.89,0.6127376895823677,0.5796932123241872,1.192430901906555
12.9,0.5952532419775849,0.5665407548320224,1.1617939968096072
12.91,0.5782098885669473,0.5536313429667307,1.131841231533678
12.92,0.5615983595990969,0.5409619909376353,1.102560350536732
12.93,0.5454095235056555,0.5285297099452345,1.07393923345089
12.94,0.5296343865311024,0.5163315094317538,1.0459658959628562
12.950000000000001,0.5142640923053925,0.5043643983038861,1.0186284906092786
12.96,0.49928992136123623,0.4926253861276486,0.9919153074888849
12.97,0.4847032905978941,0.4811114842952584,0.9658147748931525
12.98,0.47049575269339716,0.4698197071640262,0.9403154598574234
12.99,0.45665899546701455,0.4587470731672133,0.9154060686342278
13.0,0.44318484119380075,0.44789060589685764,0.8910754470906583
13.01,0.43006524587304495,0.4372473351585877,0.8673125810316327
13.02,0.41729229845239657,0.4268142979984557,0.8441065964508523
13.030000000000001,0.4048582200094415,0.4165885397018423,0.8214467597112838
13.040000000000001,0.39275536289247687,0.4065671147645155,0.7993224776569924
13.05,0.38097620982218006,0.39674708783590557,0.7777232976580857
13.06,0.36951337295590286,0.3871255346347385,0.7566389075906413
13.07,0.35835959291623587,0.3776995428371229,0.7360591357533588
13.08,0.34750773778549376,0.36846621293724063,0.7159739507227344
13.09,0.33695080206774813,0.35942265908079263,0.6963734611485408
13.1,0.3266819056199925,0.3505660098713708,0.6772479154913633
13.11,0.3166942925540084,0.34189340914993915,0.6585877017039475
13.120000000000001,0.30698133011047324,0.33340201674762016,0.6403833468580934
13.13,0.2975365075068246,0.3250890092120091,0.6226255167188337
13.14,0.2883534347603434,0.31695158050721567,0.6053050152675591
13.15,0.27942584148794425,0.30898694268790283,0.5884127841758471
13.16,0.27074757568407004,0.30119232654754863,0.5719399022316187
13.17,0.26231260247810245,0.29356498224120053,0.5558775847193029
13.18,0.2541150028726526,0.28610217988299386,0.5402171827556465
13.19,0.2461489724640705,0.2788012101187165,0.524950182582787
13.200000000000001,0.23840882014648343,0.27165938467371137,0.5100682048201948
13.21,0.23088896680064896,0.26467403687642654,0.4955630036770755
13.22,0.22358394396885345,0.25784252215790554,0.481426466126759
13.23,0.21648839251710586,0.25116221852756354,0.46765061104466943
13.24,0.2095970612857942,0.2446305270255591,0.4542275883113533
13.25,0.20290480572997682,0.2382448721521034,0.44114967788208026
13.26,0.1964065865504376,0.23200270227405123,0.4284092888244888
13.27,0.1900974683166082,0.2259014900091227,0.4159989583257309
13.280000000000001,0.18397261808242726,0.21993873258811067,0.40391135067053796
13.290000000000001,0.17802730399618721,0.21411195219544296,0.39213925619163015
13.3,0.17225689390536766,0.20841869628845133,0.380675590193819
13.31,0.16665685395745783,0.2028565378957411,0.3695133918531989
13.32,0.16122274719771232,0.19742307589502245,0.35864582309273474
13.33,0.15595023216476914,0.19211593527079152,0.3480661674355606
13.34,0.15083506148503076,0.18693276735224568,0.3377678288372764
13.35,0.14587308046667471,0.18187125003182106,0.3277443304984958
13.36,0.14106022569413862,0.17692908796474463,0.3179893136588833
13.370000000000001,0.13639252362388998,0.17210401274999285,0.30849653637388286
13.38,0.13186608918227374,0.1673937830930601,0.29925987227533385
13.39,0.12747712436618305,0.16279618495092008,0.29027330931710316
13.4,0.12322191684730177,0.15830903165959892,0.2815309485069007
13.41,0.11909683858061168,0.15393016404474624,0.27302700262535795
13.42,0.11509834441784846,0.14965745051561108,0.2647557949334595
13.43,0.11122297072655671,0.14548878714282437,0.25671175786938105
13.44,0.10746733401537367,0.14142209772038897,0.24888943173576264
13.450000000000001,0.10382812956614078,0.13745533381227895,0.24128346337841972
13.46,0.10030213007342348,0.13358647478405183,0.2338886048574753
13.47,0.09688618429198442,0.12981352781986694,0.22669971211185136
13.48,0.09357721569274781,0.1261345279253182,0.219711743618066
13.49,0.09037222112775245,0.12254753791647355,0.212919759044226
13.5,0.08726826950457602,0.11905064839551698,0.206318917900093
13.51,0.08426250047069028,0.11564197771338947,0.19990447818407975
13.52,0.08135212310818092,0.11231967191981938,0.1936717950280003
13.530000000000001,0.07853441463924665,0.10908190470113052,0.18761631934037717
13.540000000000001,0.07580671914287082,0.10592687730621994,0.18173359644909076
13.55,0.0731664462830309,0.10285281846107851,0.1760192647441094
13.56,0.0706110700488035,0.09985798427224725,0.17046905432105075
13.57,0.06813812750668916,0.0969406581195788,0.16507878562626796
13.58,0.06574521756546765,0.09409915053867943,0.1598443681041471
13.59,0.06342999975387575,0.0913317990934029,0.15476179884727864
13.6,0.061190193011377306,0.08863696823876015,0.14982716125013745
13.61,0.05902357449227867,0.086013049174609,0.1450366236668877
13.620000000000001,0.05692797838342507,0.08345845969047888,0.14038643807390394
13.63,0.05490129473569573,0.0809716440018883,0.13587293873758405
13.64,0.05294146830949338,0.07855107257849536,0.13149254088798873
13.65,0.05104649743441847,0.07619524196443601,0.12724173939885447
13.66,0.04921443288328931,0.07390267459118058,0.12311710747446988
13.67,0.047443376760662063,0.07167191858324717,0.11911529534390924
13.68,0.04573148140598576,0.06950154755709875,0.11523302896308452
13.69,0.044076948311513334,0.06739016041354963,0.11146710872506296
13.700000000000001,0.042478027055074995,0.06533638112399814,0.10781440817907315
13.71,0.04093301424780774,0.06333885851080133,0.10427187275860908
13.72,0.03944025249691556,0.06139626602209465,0.10083651851901021
13.73,0.03799812938353208,0.05950730150136491,0.09750543088489699
13.74,0.0366050764557335,0.05767068695206868,0.09427576340780218
13.75,0.035259568236744546,0.05588516829758885,0.09114473653433339
13.76,0.03396012124836548,0.05414951513681401,0.08810963638517949
13.77,0.032705293049637534,0.05246252049562049,0.08516781354525801
13.780000000000001,0.03149368129075204,0.0508230005745302,0.08231668186528224
13.790000000000001,0.030323922782200315,0.0492297944928138,0.07955371727501412
13.8,0.02919469257914595,0.047681764029296685,0.07687645660844264
13.81,0.028104703080998585,0.046177793360129796,0.07428249644112839
13.82,0.027052703146152077,0.044716788793770695,0.07176949193992277
13.83,0.026037477221844248,0.04329767850342117,0.06933515572526541
13.84,0.025057844489086076,0.04191941225715884,0.06697725674624491
13.85,0.024112658022599365,0.04058096114599536,0.06469361916859473
13.86,0.023200803965694277,0.03928131731008752,0.0624821212757818
13.870000000000001,0.02232120072001013,0.03801949366332144,0.060340694383331575
13.88,0.021472798150036627,0.036794523616485456,0.05826732176652208
13.89,0.020654576802322515,0.035605460799237446,0.05626003760155996
13.9,0.019865547139277236,0.03445137878107353,0.05431692592035077
13.91,0.019104748787459762,0.033331370791491566,0.05243611957895133
13.92,0.01837124980024571,0.03224454943954246,0.05061579923978817
13.93,0.017664145934757125,0.03119004643295383,0.04885419236771096
13.94,0.016982559942934388,0.03016701229700615,0.04714957223994054
13.950000000000001,0.016325640876624144,0.02917461609333479,0.045500256969958935
13.96,0.015692563406553173,0.028212045138827548,0.043904608545380724
13.97,0.015082527155051753,0.027278504724778,0.04236103187982975
13.98,0.01449475604238908,0.02637321783645475,0.04086797387884383
13.99,0.013928497646575994,0.02549542487323661,0.0394239225198126
14.0,0.013383022576488537,0.024644383369460357,0.038027405945948896
14.01,0.012857623858162108,0.023819367716122336,0.036676991574284445
14.02,0.012351616334102368,0.02301966888356969,0.035371285217672056
14.030000000000001,0.011864336075456536,0.0222445941453112,0.03410893022076773
14.040000000000001,0.01139513980688642,0.0214934668030746,0.03288860660996102
14.05,0.010943404343980017,0.020765625913228156,0.03170903025720817
14.06,0.010508526043040011,0.020060426014684697,0.03056895205772471
14.07,0.010089920263081443,0.019377236858396884,0.029467157121478328
14.08,0.009687020839871927,0.01871544313854956,0.028402463978421486
14.09,0.009299279571844591,0.01807444422555049,0.027373723797395083
14.1,0.008926165717713293,0.017453653900915203,0.026379819618628494
14.11,0.008567165505618216,0.016852500094138054,0.02541966559975627
14.120000000000001,0.008221781653628555,0.016270424621636085,0.02449220627526464
14.13,0.007889532901429281,0.01570688292784933,0.023596415829278614
14.14,0.007569953553016094,0.015161343828574165,0.022731297381590257
14.15,0.007262593030225234,0.014633289256606178,0.02189588228683141
14.16,0.006967015436921434,0.0141222140097607,0.021089229446682133
14.17,0.006682799133669061,0.013627625501337831,0.02031042463500689
14.18,0.0064095363227106095,0.013149043513093532,0.01955857983580414
14.19,0.006146832643076944,0.012685999950775153,0.018832832593852097
14.200000000000001,0.005894306775653965,0.012238038602275386,0.01813234537792935
14.21,0.005651590058030721,0.01180471489845566,0.017456304956486382
14.22,0.005418326108953996,0.011385595676685014,0.01680392178563901
14.23,0.005194170462215978,0.010980258947139146,0.016174429409355123
14.24,0.004978790209801209,0.010588293661898675,0.015567083871699885
14.25,0.004771863654120495,0.010209299486883695,0.01498116314100419
14.26,0.004573079969160131,0.009842886576657862,0.014415966545817994
14.27,0.004382138870375812,0.009488675352132412,0.013870814222508224
14.280000000000001,0.0041987502931617095,0.009146296281197088,0.013345046574358798
14.290000000000001,0.004022634079726483,0.008815389662302603,0.012838023742029086
14.3,0.0038535196742086994,0.008495605411015,0.012349125085223699
14.31,0.0036911458258666067,0.008186602849561549,0.011877748675428155
14.32,0.00353526030017731,0.007888050499383112,0.011423310799560422
14.33,0.003385619597682789,0.007599625876706416,0.010985245474389206
14.34,0.0032419886804213776,0.007321015291146701,0.010563003971568077
14.35,0.003104140705785027,0.007051913647348909,0.010156054353133936
14.36,0.002971856767644231,0.006792024249673095,0.009763881017317327
14.370000000000001,0.0028449256445844204,0.006541058609927466,0.009385984254511887
14.38,0.002723143555099251,0.006298736258150408,0.009021879813249659
14.39,0.0026063139195878255,0.006064784556440063,0.008671098476027888
14.4,0.0024942471290053535,0.00583893851582919,0.008333185644834543
14.41,0.00238676032001796,0.005620940616199717,0.008007700936217676
14.42,0.002283677156514692,0.005410540629230416,0.007694217785745108
14.43,0.002184827617331647,0.005207495444368849,0.007392323061700496
14.44,0.0020900477900450483,0.005011568897817215,0.0071016166878622635
14.450000000000001,0.001999179670692272,0.004822531604519844,0.0068217112752121155
14.46,0.001912070969281767,0.004640160793138823,0.00655223176242059
14.47,0.0018285749209547317,0.004464240144002026,0.006292815064956757
14.48,0.0017485501026639138,0.004294559630007325,0.006043109732671238
14.49,0.0016718602552365071,0.004130915360464503,0.00580277561570101
14.5,0.0015983741106905477,0.003973109427855447,0.005571483538545995
14.51,0.001527965224676162,0.0038209497574919525,0.005348914982168115
14.52,0.0014605118139152942,0.0036742499600491423,0.005134761773964437
14.530000000000001,0.0013958965985154698,0.003532829186951399,0.004928725785466869
14.540000000000001,0.0013340066490355768,0.003396511988586854,0.004730518637622431
14.55,0.0012747332381833397,0.0032651281753248284,0.004539861413508168
14.56,0.0012179716970268657,0.003138512681310634,0.0043564843783375
14.57,0.001163621275604267,0.0030165054310103507,0.004180126706614618
14.58,0.001111585007817779,0.0028989512084778156,0.004010536216295595
14.59,0.0010617695805008394,0.002785699529315199,0.0038474691098160383
14.6,0.001014085206548676,0.0026766045152977072,0.0036906897218463835
14.61,0.000968445502005147,0.0025715247716324215,0.0035399702736375687
14.620000000000001,0.000924767367000557,0.0024703232668204563,0.0033950906338210134
14.63,0.000882970870437405,0.0023728672150913075,0.0032558380855287126
14.64,0.0008429791383228743,0.0022790279613772845,0.0031220070997001587
14.65,0.0008047182456492295,0.002188680868796003,0.0029933991144452327
14.66,0.0007681171117250456,0.0021017052086080026,0.002869822320333048
14.67,0.0007331073988623946,0.0020179840526162885,0.002751091451478683
14.68,0.0006996234143270405,0.0019374041679743855,0.002637027582301426
14.69,0.0006676020154607486,0.0018598559143689181,0.0025274579298296667
14.700000000000001,0.0006369825178867068,0.001785233143542646,0.002422215661429353
14.71,0.0006077066067111094,0.0017134331011236313,0.0023211397078347407
14.72,0.0005797182506357267,0.0016443563307257112,0.0022240745813614377
14.73,0.0005529636188984052,0.0015779065802858563,0.0021308701991842615
14.74,0.0005273910009601304,0.0015139907106032188,0.002041381711563349
14.75,0.0005029507288592446,0.0014525186060450467,0.0019554693349042914
14.76,0.00047959510215525217,0.0013934030873842867,0.0018729981895395389
14.77,0.00045727831538641445,0.0013365598267338122,0.0017938381421202267
14.780000000000001,0.0004359563879671613,0.001281907264542113,0.0017178636525092743
14.790000000000001,0.0004155870964531179,0.0012293665286153797,0.0016449536250684976
14.8,0.0003961299091032062,0.001178861355130793,0.0015749912642339992
14.81,0.00037754592267013286,0.0011303180116061442,0.001507863934276277
14.82,0.00035979780135212476,0.0010836652217907992,0.001443463023142924
14.83,0.0003428497178405039,0.0010388340924431954,0.0013816838102836994
14.84,0.0003266672963993275,0.0009957580419602417,0.0013224253383595692
14.85,0.0003112175579148945,0.000954372730824099,0.0012655902887389935
14.86,0.00029646886685452835,0.0009146159938320262,0.0012110848606865547
14.870000000000001,0.0002823908800755811,0.0008764277740751562,0.0011588186541507373
14.88,0.00026895449742715135,0.0008397500586323419,0.0011087045560594932
14.89,0.00025613181408845305,0.0008045268159452966,0.0010606586300337497
14.9,0.0002438960745893352,0.0007707039348417399,0.0010146000094310751
14.91,0.0002322216284597997,0.0007382291651733214,0.0009704507936331211
14.92,0.00022108388745684213,0.000707052060035462,0.0009281359474923041
14.93,0.000210459284318313,0.0006771239195365578,0.0008875832038548708
14.94,0.00020032523299485,0.0006483977360842756,0.0008487229690791255
14.950000000000001,0.00019066009031228008,0.0006208281411569999,0.0008114882314692799
14.96,0.0001814431190182024,0.000594371353528842,0.0007758144725470444
14.97,0.00017265445216770644,0.0005689851289168842,0.0007416395810845906
14.98,0.00016427505880450713,0.0005446287110198503,0.0007089037698243575
14.99,0.00015628671089492902,0.0005212627839175651,0.0006775494948124941
15.0,0.0001486719514734298,0.0004988494258010707,0.0006475213772745006
15.01,0.00014141406395950037,0.00047735206400359204,0.0006187661279630924
15.02,0.00013449704260694444,0.0004567354313029384,0.0005912324739098828
15.030000000000001,0.00012790556404765672,0.0004369655234663255,0.0005648710875139822
15.040000000000001,0.00012162495989313138,0.0004180095580090066,0.000539634517902138
15.05,0.0001156411903579777,0.0003998359341384544,0.0005154771244964321
15.06,0.00010994081887082012,0.00038241419385635336,0.0004923550127271735
15.07,0.00010451098763893178,0.0003657149841909463,0.0004702259718298781
15.08,9.93393941339912e-05,0.00034971002053278276,0.000449049414666774
15.09,9.441426846730874e-05,0.0003343720510473014,0.00042878631951461015
15.1,8.972435162383337e-05,0.0003196748221381096,0.00040939917376194295
15.11,8.52588745251789e-05,0.0003055930449352324,0.0003908519194604113
15.120000000000001,8.100753789281302e-05,0.0002921023627830563,0.00037310990067586933
15.13,7.696049288345102e-05,0.0002791793197030939,0.0003561398125865449
15.14,7.310832246953464e-05,0.0002668013298071153,0.00033990965227664996
15.15,6.94420235385534e-05,0.0002549466476366679,0.0003243886711752213
15.16,6.595298968575217e-05,0.00024359433940537314,0.0003095473290911253
15.17,6.263299467558903e-05,0.0002327242551208534,0.0002953572497964424
15.18,5.9474176548077644e-05,0.0002223170015635558,0.00028179117811163345
15.19,5.64690223469078e-05,0.00021235391610016787,0.0002688229384470757
15.200000000000001,5.3610353446975955e-05,0.0002028170413097334,0.00025642739475670935
15.21,5.089131145967631e-05,0.0001936891004010277,0.000244580411860704
15.22,4.8305344694996564e-05,0.0001849534734001114,0.00023325881809510796
15.23,4.584619516015329e-05,0.000176594174087481,0.00022244036924763428
15.24,4.350788607515109e-05,0.00016859582766457485,0.00021210371373972596
15.25,4.1284709886299984e-05,0.0001609436491298459,0.0002022283590161459
15.26,3.917121675934816e-05,0.0001536234223450091,0.00019279463910435726
15.27,3.7162203534495065e-05,0.00014662147977247892,0.000183783683306974
15.280000000000001,3.525270312614019e-05,0.00013992468286540686,0.00017517738599154704
15.290000000000001,3.3437974350797885e-05,0.0001335204030921485,0.0001669583774429464
15.3,3.171349216715964e-05,0.00012739650357734136,0.000159109995744501
15.31,3.0074938312838222e-05,0.00012154132134222188,0.0001516162596550601
15.32,2.8518192322839763e-05,0.00011594365012714534,0.0001444618424499851
15.33,2.7039322915329306e-05,0.00011059272377968105,0.00013763204669501035
15.34,2.5634579730745935e-05,0.00010547820019202609,0.00013111277992277202
15.35,2.4300385410805356e-05,0.00010059014577184892,0.0001248905311826543
15.36,2.3033328004392186e-05,9.591902043105043e-05,0.00011895234843544262
15.370000000000001,2.1830153687797775e-05,9.145566307728207e-05,0.00011328581676507984
15.38,2.0687759787196442e-05,8.719127759343226e-05,0.0001078790373806287
15.39,1.9603188091675653e-05,8.311741929062358e-05,0.00010272060738229923
15.4,1.8573618445552897e-05,7.922598182064124e-05,9.779960026619414e-05
15.41,1.7596362609104593e-05,7.550918453402657e-05,9.310554714313116e-05
15.42,1.6668858377222827e-05,7.195956027042495e-05,8.862841864764778e-05
15.43,1.5788663945889064e-05,6.856994356810078e-05,8.435860751398985e-05
15.44,1.4953452516715999e-05,6.53334592798655e-05,8.02869117965815e-05
15.450000000000001,1.4161007130161101e-05,6.224351158297834e-05,7.640451871313944e-05
15.46,1.3409215718354681e-05,5.929377337090515e-05,7.270298908925983e-05
15.47,1.2696066368812862e-05,5.6478176015116216e-05,6.917424238392907e-05
15.48,1.2019642790628231e-05,5.379089948543027e-05,6.58105422760585e-05
15.49,1.1378119975034592e-05,5.122636281769062e-05,6.260448279272522e-05
15.5,1.0769760042543275e-05,4.877921491786705e-05,5.9548974960410324e-05
15.51,1.0192908269135294e-05,4.644432569195994e-05,5.663723396109523e-05
15.52,9.645989284273383e-06,4.4216777491368424e-05,5.386276677564181e-05
15.530000000000001,9.127503433766428e-06,4.209185686366222e-05,5.121936029742865e-05
15.540000000000001,8.636023300780942e-06,4.006504659896964e-05,4.8701069899750586e-05
15.55,8.170190378543176e-06,3.813201806245602e-05,4.6302208440999194e-05
15.56,7.728711888522879e-06,3.628862380364048e-05,4.401733569216336e-05
15.57,7.310357738120935e-06,3.453089043354129e-05,4.1841248171662224e-05
15.58,6.913957612112398e-06,3.2855011760901426e-05,3.976896937301382e-05
15.59,6.5383981923151455e-06,3.1257342178985805e-05,3.779574037130095e-05
15.6,6.182620500165858e-06,2.9734390294685958e-05,3.591701079485182e-05
15.610000000000001,5.84561735709002e-06,2.8282812791899823e-05,3.412843014898984e-05
15.620000000000001,5.526430957749686e-06,2.6899408521388648e-05,3.242583947913833e-05
15.63,5.224150551442409e-06,2.5581112809531344e-05,3.080526336097375e-05
15.64,4.937910227110423e-06,2.4324991978626275e-05,2.92629022057367e-05
15.65,4.666886797594257e-06,2.3128238071595542e-05,2.7795124869189798e-05
15.66,4.410297778937308e-06,2.1988163774164024e-05,2.6398461553101332e-05
15.67,4.167399460712351e-06,2.0902197527786354e-05,2.5069596988498705e-05
15.68,3.937485063499851e-06,1.986787882679824e-05,2.3805363890298092e-05
15.69,3.7198829798016167e-06,1.8882853693461747e-05,2.2602736673263364e-05
15.700000000000001,3.5139550948204214e-06,1.7944870324766516e-05,2.145882541958694e-05
15.71,3.319095183679526e-06,1.705177490503563e-05,2.0370870088715154e-05
15.72,3.1347273817919567e-06,1.6201507578562602e-05,1.9336234960354557e-05
15.73,2.960304725223005e-06,1.5392098576690204e-05,1.835240330191321e-05
15.74,2.795307758015465e-06,1.4621664493906928e-05,1.7416972251922394e-05
15.75,2.6392432035705734e-06,1.388840470771068e-05,1.6527647911281253e-05
15.76,2.4916426972950993e-06,1.3190597937150433e-05,1.5682240634445533e-05
15.77,2.3520615778390837e-06,1.2526598935117805e-05,1.487866051295689e-05
15.780000000000001,2.2200777343578854e-06,1.189483530961542e-05,1.4114913043973305e-05
15.790000000000001,2.0952905073376896e-06,1.129380446938146e-05,1.338909497671915e-05
15.8,1.9773196406244604e-06,1.0722070689395191e-05,1.269939033001965e-05
15.81,1.8658042823946111e-06,1.0178262291935262e-05,1.2044066574329872e-05
15.82,1.7604020328985784e-06,9.661068938999313e-06,1.1421470971897891e-05
15.83,1.6607880368992047e-06,9.169239032030658e-06,1.0830027068929863e-05
15.84,1.5666541188132573e-06,8.701577215030219e-06,1.0268231333843477e-05
15.85,1.4777079586480055e-06,8.256941977259997e-06,9.734649935908002e-06
15.860000000000001,1.3936723069047341e-06,7.83424335186955e-06,9.227915658774284e-06
15.870000000000001,1.3142842366982095e-06,7.432440706898946e-06,8.746724943597156e-06
15.88,1.239294431415004e-06,7.050540625228038e-06,8.289835056643042e-06
15.89,1.1684665063049829e-06,6.687594870159577e-06,7.85606137646456e-06
15.9,1.101576362468231e-06,6.342698433431928e-06,7.444274795900159e-06
15.91,1.0384115717656327e-06,6.0149876625676446e-06,7.0533992343332775e-06
15.92,9.78770791244118e-07,5.703638464567952e-06,6.68240925581207e-06
15.93,9.22463205728272e-07,5.4078645830658605e-06,6.330327788794133e-06
15.94,8.693079972880236e-07,5.126915946149187e-06,5.996223943437211e-06
15.950000000000001,8.191338403479144e-07,4.860077082161019e-06,5.679210922508933e-06
15.96,7.717784212570474e-07,4.606665600878397e-06,5.378444022135445e-06
15.97,7.270879811900055e-07,4.366030737559554e-06,5.09311871874956e-06
15.98,6.849168812985759e-07,4.137551957439288e-06,4.822468838737865e-06
15.99,6.451271890811751e-07,3.92063761833513e-06,4.565764807416305e-06
16.0,6.075882849823286e-07,3.7147236891105794e-06,4.322311974092908e-06
16.01,5.721764882779836e-07,3.519272521820881e-06,4.091449010098864e-06
16.02,5.38774701344276e-07,3.3337716754445657e-06,3.872546376788842e-06
16.03,5.072720714470445e-07,3.157732789177779e-06,3.665004860624824e-06
16.04,4.775636692282292e-07,2.9906905033432e-06,3.4682541725714293e-06
16.05,4.495501831013229e-07,2.8322014260322203e-06,3.2817516091335434e-06
16.06,4.231376288039924e-07,2.68184314367096e-06,3.1049807724749526e-06
16.07,3.9823707338901785e-07,2.5392132737625727e-06,2.9374503471515908e-06
16.080000000000002,3.747643729675999e-07,2.40392855812562e-06,2.77869293109322e-06
16.09,3.526399235495381e-07,2.2756239950069183e-06,2.6282639185564563e-06
16.1,3.3178842435472695e-07,2.1539520085086323e-06,2.4857404328633594e-06
16.11,3.121386529987659e-07,2.0385816538270587e-06,2.3507203068258245e-06
16.12,2.9362325198239103e-07,1.929197856854656e-06,2.2228211088370473e-06
16.13,2.76178525940861e-07,1.8255006867533052e-06,2.101679212694166e-06
16.14,2.5974424913385315e-07,1.7272046601561883e-06,1.9869489092900417e-06
16.15,2.4426348268070704e-07,1.6340380757086528e-06,1.8783015583893599e-06
16.16,2.2968240106821186e-07,1.5457423777045757e-06,1.7754247787727876e-06
16.17,2.159501274803131e-07,1.4620715476241716e-06,1.6780216751044847e-06
16.18,2.0301857751968055e-07,1.3827915224224798e-06,1.5858100999421603e-06
16.19,1.9084231091118454e-07,1.3076796384630151e-06,1.4985219493741997e-06
16.2,1.7937839079640925e-07,1.2365241000331714e-06,1.4159024908295807e-06
16.21,1.6858625024641888e-07,1.1691234714180038e-06,1.3377097216644227e-06
16.22,1.5842756563764606e-07,1.105286191549949e-06,1.263713757187595e-06
16.23,1.488661365522016e-07,1.044830110288482e-06,1.1936962468406836e-06
16.240000000000002,1.3986777188005978e-07,9.87582045422074e-07,1.1274498173021339e-06
16.25,1.314001818155884e-07,9.333773595188514e-07,1.0647775413344399e-06
16.26,1.2343287545556197e-07,8.820595557874523e-07,1.0054924312430143e-06
16.27,1.1593706371967011e-07,8.334798921424701e-07,9.494169558621403e-07
16.28,1.0888556732770564e-07,7.874970126999644e-07,8.963825800276699e-07
16.29,1.0225272958044064e-07,7.439765959603233e-07,8.46229325540764e-07
16.3,9.601433370312266e-08,7.027910189640843e-07,7.98805352667207e-07
16.31,9.014752452224648e-08,6.638190367359123e-07,7.539665612581587e-07
16.32,8.463073425711156e-08,6.269454763583913e-07,7.115762106155028e-07
16.330000000000002,7.944361221835933e-08,5.920609450445946e-07,6.715045572629539e-07
16.34,7.456695821558504e-08,5.59061551603093e-07,6.33628509818678e-07
16.35,6.99826594857973e-08,5.278486407141091e-07,5.978313001999064e-07
16.36,6.567363096361126e-08,4.983285394590199e-07,5.640021704226312e-07
16.37,6.162375872274071e-08,4.7041231556781173e-07,5.320360742905525e-07
16.38,5.7817846426756625e-08,4.4401554687158183e-07,5.018333932983385e-07
16.39,5.424156463490528e-08,4.1905810146753793e-07,4.732996661024432e-07
16.4,5.0881402816451114e-08,3.9546392812489626e-07,4.463453309413474e-07
16.41,4.772462393411402e-08,3.7316085647892224e-07,4.2088548041303626e-07
16.42,4.475922146413643e-08,3.520804065797119e-07,3.9683962804384833e-07
16.43,4.197387872698889e-08,3.3215760737984095e-07,3.7413148610682983e-07
16.44,3.9357930409013984e-08,3.1333082376264807e-07,3.52688754171662e-07
16.45,3.69013261612458e-08,2.955415917296011e-07,3.324429178908469e-07
16.46,3.45945961672782e-08,2.7873446138094687e-07,3.1332905754822506e-07
