[File Description]


[Configuration]
Instrument Name, Simulated HPLC Equipment Similar to a Shimadzu
47.91,235.92030016534923
47.925,236.79080832674993
47.94,234.26435806074676
47.955,239.8705983395348
47.97,235.10356751096478
47.985,234.98741521054927
48.0,234.24301901150582
48.015,233.3762872703432
48.03,237.85765866907371
48.045,232.65163629917055
48.059999999999995,237.630823881921
48.074999999999996,234.0815124699271
48.089999999999996,231.0542074737891
48.105,235.44883453442375
48.12,234.00769953151877
48.135,234.49908244878654
48.15,233.61846582155349
48.165,234.6571317043809
48.18,237.58152516897525
48.195,233.0900523181157
48.21,235.52083189265156
48.225,231.18612367918143
48.239999999999995,233.42172250847196
48.254999999999995,233.953680451341
48.269999999999996,236.47524088225467
48.285,231.52907415271306
48.3,229.00811078231334
48.315,236.58027988572564
48.33,235.73599178250475
48.345,234.60002532734637
48.36,232.9245528497057
48.375,234.39000310341027
48.39,232.93520013014054
48.405,229.21109263107522
48.42,230.75080408976595
48.434999999999995,233.71031744349
48.449999999999996,235.3871577127875
48.464999999999996,230.70512188389077
48.48,232.4192581263869
48.495,234.28960273088447
48.51,230.8728941478502
48.525,230.99942052960276
48.54,231.63078453767713
48.555,231.44553334073902
48.57,231.78392467042514
48.585,228.65566390588543
48.6,228.25656576068698
48.614999999999995,229.46572404221325
48.629999999999995,227.9132940708018
48.644999999999996,230.3981581716372
48.66,229.0944977741158
48.675,227.37359368541615
48.69,225.5217102052456
48.705,229.71237695130364
48.72,231.70994522569788
48.735,229.73099936843948
48.75,227.70962897314598
48.765,230.7836911439941
48.78,229.44063807702736
48.795,232.42817506203306
48.809999999999995,227.7864586707263
48.824999999999996,229.72092738262637
48.839999999999996,228.38878493098244
48.855,229.8987442745304
48.87,228.37839677822942
48.885,230.89120842949146
48.9,230.23623331365403
48.915,226.29487584921154
48.93,230.070540316834
48.945,228.4243984280422
48.96,231.48100731109213
48.975,229.51394573111446
48.989999999999995,225.9020591289177
49.004999999999995,229.29371192708922
49.019999999999996,227.17507097216014
49.035,224.40859698135063
49.05,226.80564890482907
49.065,226.45083573881254
49.08,228.0169032827918
49.095,226.4607103440033
49.11,227.89690701417476
49.125,225.15987761824567
49.14,229.16662285859795
49.155,226.08166564610838
49.17,228.65659265332482
49.184999999999995,224.5123857064942
49.199999999999996,226.8299654852949
49.214999999999996,226.32276853897667
49.23,226.7980426980505
49.245,224.74311911040536
49.26,226.5450136826833
49.275,226.32038552263222
49.29,224.89477391064375
49.305,224.0575156834352
49.32,227.08348740385316
49.335,224.326037876643
49.35,217.04057945427957
49.364999999999995,226.34903570619235
49.379999999999995,224.81046813235898
49.394999999999996,223.0239150342921
49.41,225.86494729310695
49.425,224.2641463469
49.44,225.04397303384093
49.455,223.25959977081436
49.47,221.87645342555578
49.485,223.17424396356552
49.5,226.23490412831654
49.515,225.74954077908438
49.53,225.5111445317795
49.545,226.77079087372653
49.559999999999995,224.92013345311523
49.574999999999996,222.1840042497198
49.589999999999996,226.71666428501612
49.605,225.42124692965047
49.62,222.98878032998326
49.635,223.26130380240846
49.65,221.23348703614585
49.665,221.47633676653817
49.68,219.51320773955678
49.695,220.4323567329319
49.71,222.8554767748206
49.725,220.05443585054311
49.739999999999995,219.41092505925963
49.754999999999995,227.18679418022495
49.769999999999996,220.25590467400946
49.785,224.12968929318617
49.8,220.29509033460351
49.815,219.2432095839216
49.83,220.93253430326388
49.845,217.29424016511734
49.86,223.00083320956395
49.875,225.45388944013754
49.89,221.46620972353713
49.905,219.84248347829356
49.92,221.00903180790954
49.934999999999995,217.7267925411803
49.949999999999996,220.94629067089045
49.964999999999996,218.4517365243637
49.98,216.70801491490738
49.995,220.0152222572077
